EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin9_1st                                                             
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   2.987  0.552  7.28    0.94   -5.73    0.38    0.00   -5.35 6.300E-01

  10.589 28.884  7.85    0.90   -1.32    0.36    0.00   -0.96  0.783
   2.979  0.550  7.31    0.94   -5.62    0.38    0.00   -5.24 6.386E-01

  10.589 28.884  7.83    0.91   -1.24    0.37    0.00   -0.87  0.783
   2.971  0.548  7.35    0.95   -5.52    0.39    0.00   -5.13 6.472E-01

  10.589 28.884  7.81    0.92   -1.16    0.37    0.00   -0.79  0.783
   2.963  0.545  7.38    0.96   -5.42    0.39    0.00   -5.03 6.558E-01

  10.589 28.884  7.79    0.93   -1.08    0.37    0.00   -0.70  0.784
   2.955  0.543  7.42    0.97   -5.32    0.40    0.00   -4.93 6.645E-01

  10.589 28.964  8.55    0.70   -3.91    0.29    0.00   -3.62  0.800
   3.227  0.619  6.15    0.73   -8.76    0.31    0.00   -8.45 3.905E-01

  10.589 28.964  8.53    0.70   -3.80    0.29    0.00   -3.51  0.798
   3.219  0.617  6.18    0.73   -8.63    0.31    0.00   -8.33 3.970E-01

  10.589 28.964  8.51    0.71   -3.75    0.29    0.00   -3.46  0.797
   3.211  0.614  6.22    0.74   -8.57    0.31    0.00   -8.26 4.035E-01

  10.589 28.964  8.48    0.71   -3.67    0.29    0.00   -3.38  0.796
   3.203  0.612  6.26    0.75   -8.47    0.31    0.00   -8.16 4.100E-01

  10.589 28.964  8.46    0.72   -3.59    0.29    0.00   -3.30  0.794
   3.195  0.610  6.29    0.75   -8.38    0.31    0.00   -8.07 4.167E-01

  10.589 28.964  8.44    0.72   -3.52    0.29    0.00   -3.22  0.793
   3.187  0.608  6.33    0.76   -8.28    0.31    0.00   -7.97 4.233E-01

  10.589 28.964  8.42    0.73   -3.43    0.30    0.00   -3.14  0.792
   3.179  0.606  6.36    0.76   -8.18    0.31    0.00   -7.87 4.301E-01

  10.589 28.964  8.40    0.74   -3.36    0.30    0.00   -3.06  0.791
   3.171  0.603  6.40    0.77   -8.09    0.32    0.00   -7.77 4.369E-01

  10.589 28.964  8.38    0.74   -3.28    0.30    0.00   -2.98  0.790
   3.163  0.601  6.44    0.77   -7.99    0.32    0.00   -7.67 4.438E-01

  10.589 28.964  8.36    0.75   -3.20    0.30    0.00   -2.90  0.789
   3.155  0.599  6.47    0.78   -7.89    0.32    0.00   -7.58 4.508E-01

  10.589 28.964  8.34    0.75   -3.12    0.30    0.00   -2.82  0.788
   3.147  0.597  6.51    0.79   -7.80    0.32    0.00   -7.48 4.578E-01

  10.589 28.964  8.31    0.76   -3.04    0.30    0.00   -2.73  0.788
   3.139  0.595  6.55    0.79   -7.70    0.32    0.00   -7.38 4.649E-01

  10.589 28.964  8.29    0.76   -2.94    0.31    0.00   -2.64  0.787
   3.131  0.593  6.58    0.80   -7.59    0.32    0.00   -7.27 4.720E-01

  10.589 28.964  8.27    0.77   -2.87    0.31    0.00   -2.56  0.786
   3.123  0.590  6.62    0.81   -7.50    0.33    0.00   -7.17 4.792E-01

  10.589 28.964  8.25    0.78   -2.80    0.31    0.00   -2.49  0.786
   3.115  0.588  6.65    0.81   -7.41    0.33    0.00   -7.08 4.865E-01

  10.589 28.964  8.23    0.78   -2.72    0.31    0.00   -2.41  0.782
   3.107  0.586  6.69    0.82   -7.31    0.33    0.00   -6.98 4.938E-01

  10.589 28.964  8.21    0.79   -2.63    0.32    0.00   -2.32  0.785
   3.099  0.584  6.73    0.82   -7.21    0.33    0.00   -6.88 5.012E-01

  10.589 28.964  8.19    0.80   -2.55    0.32    0.00   -2.24  0.784
   3.091  0.582  6.76    0.83   -7.11    0.34    0.00   -6.78 5.087E-01

  10.589 28.964  8.17    0.80   -2.47    0.32    0.00   -2.15  0.784
   3.083  0.580  6.80    0.84   -7.01    0.34    0.00   -6.68 5.163E-01

  10.589 28.964  8.15    0.81   -2.39    0.32    0.00   -2.07  0.783
   3.075  0.578  6.84    0.85   -6.92    0.34    0.00   -6.58 5.239E-01

  10.589 28.964  8.12    0.82   -2.32    0.32    0.00   -1.99  0.783
   3.067  0.576  6.87    0.85   -6.82    0.34    0.00   -6.48 5.315E-01

  10.589 28.964  8.10    0.82   -2.24    0.33    0.00   -1.91  0.782
   3.059  0.573  6.91    0.86   -6.73    0.35    0.00   -6.38 5.393E-01

  10.589 28.964  8.08    0.83   -2.15    0.33    0.00   -1.82  0.782
   3.051  0.571  6.94    0.86   -6.62    0.35    0.00   -6.27 5.471E-01

  10.589 28.964  8.06    0.84   -2.08    0.33    0.00   -1.74  0.782
   3.043  0.569  6.98    0.87   -6.53    0.35    0.00   -6.18 5.549E-01

  10.589 28.964  8.04    0.84   -1.99    0.34    0.00   -1.66  0.782
   3.035  0.567  7.02    0.88   -6.43    0.36    0.00   -6.07 5.629E-01

  10.589 28.964  8.02    0.85   -1.91    0.34    0.00   -1.57  0.782
   3.027  0.565  7.05    0.89   -6.33    0.36    0.00   -5.97 5.709E-01

  10.589 28.964  8.00    0.86   -1.83    0.34    0.00   -1.49  0.782
   3.019  0.563  7.09    0.90   -6.23    0.36    0.00   -5.87 5.789E-01

  10.589 28.964  7.98    0.87   -1.75    0.35    0.00   -1.40  0.782
   3.011  0.561  7.13    0.91   -6.13    0.37    0.00   -5.77 5.870E-01

  10.589 28.964  7.95    0.87   -1.67    0.35    0.00   -1.32  0.782
   3.003  0.559  7.16    0.91   -6.04    0.37    0.00   -5.67 5.952E-01

  10.589 28.964  7.93    0.88   -1.58    0.35    0.00   -1.23  0.782
   2.995  0.557  7.20    0.92   -5.94    0.37    0.00   -5.56 6.035E-01

  10.589 28.964  7.91    0.89   -1.50    0.36    0.00   -1.15  0.783
   2.987  0.555  7.23    0.93   -5.84    0.38    0.00   -5.46 6.118E-01

  10.589 28.964  7.89    0.90   -1.42    0.36    0.00   -1.06  0.783
   2.979  0.553  7.27    0.94   -5.73    0.38    0.00   -5.35 6.202E-01

  10.589 28.964  7.87    0.90   -1.33    0.36    0.00   -0.97  0.783
   2.971  0.551  7.31    0.95   -5.63    0.38    0.00   -5.24 6.287E-01

  10.589 28.964  7.85    0.91   -1.24    0.37    0.00   -0.88  0.783
   2.963  0.548  7.34    0.96   -5.53    0.39    0.00   -5.14 6.372E-01

  10.589 28.964  7.83    0.92   -1.16    0.37    0.00   -0.79  0.783
   2.955  0.546  7.38    0.97   -5.43    0.39    0.00   -5.03 6.458E-01

  10.589 29.044  8.59    0.69   -4.00    0.29    0.00   -3.71  0.802
   3.227  0.622  6.10    0.73   -8.87    0.31    0.00   -8.57 3.771E-01

  10.589 29.044  8.57    0.70   -3.93    0.29    0.00   -3.64  0.800
   3.219  0.620  6.14    0.73   -8.78    0.31    0.00   -8.47 3.834E-01

  10.589 29.044  8.55    0.70   -3.82    0.29    0.00   -3.52  0.798
   3.211  0.618  6.17    0.74   -8.65    0.31    0.00   -8.34 3.897E-01

  10.589 29.044  8.53    0.71   -3.77    0.29    0.00   -3.48  0.797
   3.203  0.615  6.21    0.74   -8.58    0.31    0.00   -8.27 3.961E-01

  10.589 29.044  8.51    0.72   -3.68    0.29    0.00   -3.39  0.796
   3.195  0.613  6.25    0.75   -8.48    0.31    0.00   -8.17 4.026E-01

  10.589 29.044  8.49    0.72   -3.61    0.29    0.00   -3.31  0.794
   3.187  0.611  6.28    0.75   -8.39    0.31    0.00   -8.08 4.092E-01

  10.589 29.044  8.47    0.73   -3.53    0.30    0.00   -3.23  0.793
   3.179  0.609  6.32    0.76   -8.29    0.31    0.00   -7.98 4.158E-01

  10.589 29.044  8.45    0.73   -3.45    0.30    0.00   -3.15  0.792
   3.171  0.607  6.36    0.76   -8.20    0.31    0.00   -7.88 4.225E-01

  10.589 29.044  8.42    0.74   -3.37    0.30    0.00   -3.07  0.791
   3.163  0.604  6.39    0.77   -8.10    0.32    0.00   -7.78 4.292E-01

  10.589 29.044  8.40    0.74   -3.29    0.30    0.00   -2.99  0.790
   3.155  0.602  6.43    0.78   -8.01    0.32    0.00   -7.69 4.360E-01

  10.589 29.044  8.38    0.75   -3.20    0.30    0.00   -2.90  0.789
   3.147  0.600  6.46    0.78   -7.90    0.32    0.00   -7.58 4.429E-01

  10.589 29.044  8.36    0.75   -3.13    0.30    0.00   -2.83  0.788
   3.139  0.598  6.50    0.79   -7.81    0.32    0.00   -7.49 4.498E-01

  10.589 29.044  8.34    0.76   -3.05    0.31    0.00   -2.74  0.787
   3.131  0.596  6.54    0.79   -7.71    0.32    0.00   -7.39 4.568E-01

  10.589 29.044  8.32    0.77   -2.96    0.31    0.00   -2.65  0.787
   3.123  0.594  6.57    0.80   -7.60    0.33    0.00   -7.28 4.639E-01

  10.589 29.044  8.30    0.77   -2.88    0.31    0.00   -2.57  0.786
   3.115  0.591  6.61    0.81   -7.51    0.33    0.00   -7.18 4.710E-01

  10.589 29.044  8.27    0.78   -2.81    0.31    0.00   -2.50  0.785
   3.107  0.589  6.65    0.81   -7.42    0.33    0.00   -7.09 4.782E-01

  10.589 29.044  8.25    0.78   -2.73    0.31    0.00   -2.42  0.782
   3.099  0.587  6.68    0.82   -7.32    0.33    0.00   -6.99 4.855E-01

  10.589 29.044  8.23    0.79   -2.64    0.31    0.00   -2.33  0.781
   3.091  0.585  6.72    0.83   -7.22    0.33    0.00   -6.89 4.928E-01

  10.589 29.044  8.21    0.80   -2.56    0.32    0.00   -2.24  0.784
   3.083  0.583  6.76    0.83   -7.12    0.34    0.00   -6.79 5.002E-01

  10.589 29.044  8.19    0.80   -2.48    0.32    0.00   -2.16  0.783
   3.075  0.581  6.79    0.84   -7.02    0.34    0.00   -6.68 5.077E-01

  10.589 29.044  8.17    0.81   -2.40    0.32    0.00   -2.08  0.783
   3.067  0.579  6.83    0.85   -6.93    0.34    0.00   -6.58 5.152E-01

  10.589 29.044  8.15    0.82   -2.32    0.33    0.00   -2.00  0.783
   3.059  0.577  6.86    0.86   -6.83    0.35    0.00   -6.49 5.228E-01

  10.589 29.044  8.13    0.82   -2.24    0.33    0.00   -1.92  0.782
   3.051  0.574  6.90    0.86   -6.73    0.35    0.00   -6.39 5.305E-01

  10.589 29.044  8.10    0.83   -2.16    0.33    0.00   -1.83  0.782
   3.043  0.572  6.94    0.87   -6.63    0.35    0.00   -6.28 5.382E-01

  10.589 29.044  8.08    0.84   -2.09    0.33    0.00   -1.75  0.782
   3.035  0.570  6.97    0.88   -6.54    0.35    0.00   -6.19 5.460E-01

  10.589 29.044  8.06    0.85   -2.00    0.34    0.00   -1.66  0.782
   3.027  0.568  7.01    0.89   -6.44    0.36    0.00   -6.08 5.538E-01

  10.589 29.044  8.04    0.85   -1.92    0.34    0.00   -1.58  0.782
   3.019  0.566  7.05    0.89   -6.34    0.36    0.00   -5.98 5.617E-01

  10.589 29.044  8.02    0.86   -1.84    0.34    0.00   -1.50  0.782
   3.011  0.564  7.08    0.90   -6.24    0.36    0.00   -5.88 5.697E-01

  10.589 29.044  8.00    0.87   -1.76    0.35    0.00   -1.41  0.782
   3.003  0.562  7.12    0.91   -6.15    0.37    0.00   -5.78 5.778E-01

  10.589 29.044  7.98    0.88   -1.68    0.35    0.00   -1.33  0.782
   2.995  0.560  7.15    0.92   -6.04    0.37    0.00   -5.67 5.859E-01

  10.589 29.044  7.96    0.88   -1.59    0.35    0.00   -1.24  0.782
   2.987  0.558  7.19    0.93   -5.94    0.37    0.00   -5.57 5.940E-01

  10.589 29.044  7.93    0.89   -1.51    0.36    0.00   -1.15  0.782
   2.979  0.556  7.23    0.93   -5.84    0.38    0.00   -5.47 6.023E-01

  10.589 29.044  7.91    0.90   -1.42    0.36    0.00   -1.06  0.782
   2.971  0.553  7.26    0.94   -5.74    0.38    0.00   -5.36 6.106E-01

  10.589 29.044  7.89    0.91   -1.34    0.36    0.00   -0.97  0.782
   2.963  0.551  7.30    0.95   -5.63    0.39    0.00   -5.25 6.190E-01

  10.589 29.044  7.87    0.92   -1.25    0.37    0.00   -0.88  0.783
   2.955  0.549  7.34    0.96   -5.53    0.39    0.00   -5.14 6.274E-01

  10.589 29.124  8.64    0.69   -4.08    0.29    0.00   -3.79  0.803
   3.227  0.625  6.05    0.72   -8.97    0.31    0.00   -8.66 3.640E-01

  10.589 29.124  8.62    0.70   -4.02    0.29    0.00   -3.73  0.802
   3.219  0.623  6.09    0.73   -8.88    0.31    0.00   -8.58 3.702E-01

  10.589 29.124  8.60    0.70   -3.94    0.29    0.00   -3.65  0.800
   3.211  0.621  6.13    0.73   -8.79    0.31    0.00   -8.48 3.764E-01

  10.589 29.124  8.58    0.71   -3.86    0.29    0.00   -3.57  0.798
   3.203  0.619  6.16    0.74   -8.69    0.31    0.00   -8.38 3.827E-01

  10.589 29.124  8.55    0.71   -3.78    0.29    0.00   -3.49  0.797
   3.195  0.617  6.20    0.74   -8.59    0.31    0.00   -8.28 3.890E-01

  10.589 29.124  8.53    0.72   -3.70    0.29    0.00   -3.40  0.796
   3.187  0.614  6.24    0.75   -8.50    0.31    0.00   -8.19 3.954E-01

  10.589 29.124  8.51    0.72   -3.62    0.29    0.00   -3.32  0.794
   3.179  0.612  6.27    0.75   -8.40    0.31    0.00   -8.09 4.019E-01

  10.589 29.124  8.49    0.73   -3.54    0.30    0.00   -3.24  0.793
   3.171  0.610  6.31    0.76   -8.31    0.31    0.00   -7.99 4.084E-01

  10.589 29.124  8.47    0.73   -3.46    0.30    0.00   -3.16  0.792
   3.163  0.608  6.35    0.77   -8.21    0.32    0.00   -7.89 4.150E-01

  10.589 29.124  8.45    0.74   -3.38    0.30    0.00   -3.08  0.791
   3.155  0.606  6.38    0.77   -8.11    0.32    0.00   -7.79 4.217E-01

  10.589 29.124  8.43    0.74   -3.30    0.30    0.00   -3.00  0.790
   3.147  0.603  6.42    0.78   -8.02    0.32    0.00   -7.70 4.284E-01

  10.589 29.124  8.40    0.75   -3.22    0.30    0.00   -2.91  0.789
   3.139  0.601  6.46    0.78   -7.91    0.32    0.00   -7.59 4.352E-01

  10.589 29.124  8.38    0.76   -3.14    0.30    0.00   -2.84  0.788
   3.131  0.599  6.49    0.79   -7.82    0.32    0.00   -7.50 4.421E-01

  10.589 29.124  8.36    0.76   -3.06    0.31    0.00   -2.75  0.787
   3.123  0.597  6.53    0.80   -7.72    0.32    0.00   -7.40 4.490E-01

  10.589 29.124  8.34    0.77   -2.98    0.31    0.00   -2.67  0.787
   3.115  0.595  6.57    0.80   -7.63    0.33    0.00   -7.30 4.560E-01

  10.589 29.124  8.32    0.77   -2.88    0.31    0.00   -2.57  0.786
   3.107  0.593  6.60    0.81   -7.51    0.33    0.00   -7.18 4.630E-01

  10.589 29.124  8.30    0.78   -2.81    0.31    0.00   -2.50  0.785
   3.099  0.590  6.64    0.82   -7.42    0.33    0.00   -7.09 4.702E-01

  10.589 29.124  8.28    0.79   -2.74    0.31    0.00   -2.43  0.782
   3.091  0.588  6.67    0.82   -7.33    0.33    0.00   -7.00 4.774E-01

  10.589 29.124  8.26    0.79   -2.66    0.32    0.00   -2.34  0.781
   3.083  0.586  6.71    0.83   -7.24    0.33    0.00   -6.90 4.846E-01

  10.589 29.124  8.23    0.80   -2.57    0.32    0.00   -2.25  0.784
   3.075  0.584  6.75    0.84   -7.13    0.34    0.00   -6.79 4.919E-01

  10.589 29.124  8.21    0.81   -2.49    0.32    0.00   -2.17  0.783
   3.067  0.582  6.78    0.84   -7.03    0.34    0.00   -6.69 4.993E-01

  10.589 29.124  8.19    0.81   -2.41    0.32    0.00   -2.09  0.783
   3.059  0.580  6.82    0.85   -6.94    0.34    0.00   -6.59 5.067E-01

  10.589 29.124  8.17    0.82   -2.33    0.33    0.00   -2.01  0.783
   3.051  0.578  6.86    0.86   -6.84    0.35    0.00   -6.49 5.143E-01

  10.589 29.124  8.15    0.83   -2.25    0.33    0.00   -1.92  0.782
   3.043  0.575  6.89    0.86   -6.74    0.35    0.00   -6.39 5.218E-01

  10.589 29.124  8.13    0.83   -2.17    0.33    0.00   -1.84  0.782
   3.035  0.573  6.93    0.87   -6.64    0.35    0.00   -6.29 5.295E-01

  10.589 29.124  8.11    0.84   -2.10    0.33    0.00   -1.76  0.782
   3.027  0.571  6.97    0.88   -6.55    0.35    0.00   -6.20 5.372E-01

  10.589 29.124  8.08    0.85   -2.01    0.34    0.00   -1.67  0.781
   3.019  0.569  7.00    0.89   -6.45    0.36    0.00   -6.09 5.450E-01

  10.589 29.124  8.06    0.86   -1.93    0.34    0.00   -1.58  0.781
   3.011  0.567  7.04    0.90   -6.34    0.36    0.00   -5.98 5.528E-01

  10.589 29.124  8.04    0.86   -1.85    0.34    0.00   -1.50  0.781
   3.003  0.565  7.08    0.90   -6.25    0.36    0.00   -5.88 5.607E-01

  10.589 29.124  8.02    0.87   -1.77    0.35    0.00   -1.42  0.782
   2.995  0.563  7.11    0.91   -6.15    0.37    0.00   -5.78 5.687E-01

  10.589 29.124  8.00    0.88   -1.68    0.35    0.00   -1.33  0.782
   2.987  0.561  7.15    0.92   -6.05    0.37    0.00   -5.68 5.767E-01

  10.589 29.124  7.98    0.89   -1.60    0.35    0.00   -1.25  0.782
   2.979  0.559  7.18    0.93   -5.95    0.37    0.00   -5.58 5.848E-01

  10.589 29.124  7.96    0.89   -1.52    0.36    0.00   -1.16  0.782
   2.971  0.556  7.22    0.94   -5.85    0.38    0.00   -5.47 5.930E-01

  10.589 29.124  7.93    0.90   -1.43    0.36    0.00   -1.07  0.782
   2.963  0.554  7.26    0.94   -5.75    0.38    0.00   -5.36 6.012E-01

  10.589 29.124  7.91    0.91   -1.35    0.36    0.00   -0.98  0.782
   2.955  0.552  7.29    0.95   -5.64    0.39    0.00   -5.26 6.095E-01

  10.589 29.204  8.69    0.69   -4.19    0.29    0.00   -3.90  0.806
   3.227  0.629  6.01    0.72   -9.09    0.31    0.00   -8.78 3.513E-01

  10.589 29.204  8.67    0.69   -4.10    0.29    0.00   -3.81  0.804
   3.219  0.627  6.05    0.72   -8.98    0.31    0.00   -8.68 3.573E-01

  10.589 29.204  8.64    0.70   -4.03    0.29    0.00   -3.74  0.802
   3.211  0.624  6.08    0.73   -8.89    0.31    0.00   -8.59 3.634E-01

  10.589 29.204  8.62    0.70   -3.95    0.29    0.00   -3.66  0.800
   3.203  0.622  6.12    0.73   -8.80    0.31    0.00   -8.49 3.696E-01

  10.589 29.204  8.60    0.71   -3.87    0.29    0.00   -3.58  0.798
   3.195  0.620  6.15    0.74   -8.71    0.31    0.00   -8.40 3.758E-01

  10.589 29.204  8.58    0.71   -3.76    0.29    0.00   -3.46  0.797
   3.187  0.618  6.19    0.75   -8.57    0.31    0.00   -8.26 3.820E-01

  10.589 29.204  8.56    0.72   -3.71    0.29    0.00   -3.42  0.795
   3.179  0.615  6.23    0.75   -8.51    0.31    0.00   -8.20 3.884E-01

  10.589 29.204  8.54    0.72   -3.63    0.30    0.00   -3.34  0.794
   3.171  0.613  6.26    0.76   -8.42    0.31    0.00   -8.10 3.948E-01

  10.589 29.204  8.51    0.73   -3.55    0.30    0.00   -3.25  0.793
   3.163  0.611  6.30    0.76   -8.32    0.31    0.00   -8.00 4.012E-01

  10.589 29.204  8.49    0.74   -3.47    0.30    0.00   -3.17  0.792
   3.155  0.609  6.34    0.77   -8.22    0.32    0.00   -7.90 4.077E-01

  10.589 29.204  8.47    0.74   -3.39    0.30    0.00   -3.09  0.791
   3.147  0.607  6.37    0.77   -8.12    0.32    0.00   -7.80 4.143E-01

  10.589 29.204  8.45    0.75   -3.31    0.30    0.00   -3.01  0.790
   3.139  0.604  6.41    0.78   -8.03    0.32    0.00   -7.71 4.210E-01

  10.589 29.204  8.43    0.75   -3.22    0.30    0.00   -2.92  0.789
   3.131  0.602  6.45    0.79   -7.92    0.32    0.00   -7.60 4.277E-01

  10.589 29.204  8.41    0.76   -3.15    0.31    0.00   -2.85  0.788
   3.123  0.600  6.48    0.79   -7.83    0.32    0.00   -7.51 4.345E-01

  10.589 29.204  8.39    0.76   -3.07    0.31    0.00   -2.77  0.787
   3.115  0.598  6.52    0.80   -7.73    0.33    0.00   -7.41 4.413E-01

  10.589 29.204  8.36    0.77   -2.99    0.31    0.00   -2.68  0.786
   3.107  0.596  6.56    0.80   -7.64    0.33    0.00   -7.31 4.482E-01

  10.589 29.204  8.34    0.78   -2.89    0.31    0.00   -2.58  0.786
   3.099  0.594  6.59    0.81   -7.52    0.33    0.00   -7.19 4.552E-01

  10.589 29.204  8.32    0.78   -2.82    0.31    0.00   -2.50  0.785
   3.091  0.591  6.63    0.82   -7.43    0.33    0.00   -7.10 4.623E-01

  10.589 29.204  8.30    0.79   -2.75    0.32    0.00   -2.43  0.784
   3.083  0.589  6.67    0.82   -7.34    0.33    0.00   -7.01 4.694E-01

  10.589 29.204  8.28    0.80   -2.67    0.32    0.00   -2.35  0.781
   3.075  0.587  6.70    0.83   -7.24    0.33    0.00   -6.91 4.766E-01

  10.589 29.204  8.26    0.80   -2.58    0.32    0.00   -2.26  0.783
   3.067  0.585  6.74    0.84   -7.14    0.34    0.00   -6.80 4.838E-01

  10.589 29.204  8.23    0.81   -2.50    0.32    0.00   -2.18  0.783
   3.059  0.583  6.78    0.84   -7.04    0.34    0.00   -6.70 4.911E-01

  10.589 29.204  8.21    0.82   -2.42    0.32    0.00   -2.09  0.783
   3.051  0.581  6.81    0.85   -6.94    0.34    0.00   -6.59 4.985E-01

  10.589 29.204  8.19    0.82   -2.34    0.33    0.00   -2.01  0.782
   3.043  0.578  6.85    0.86   -6.85    0.35    0.00   -6.50 5.059E-01

  10.589 29.204  8.17    0.83   -2.26    0.33    0.00   -1.93  0.782
   3.035  0.576  6.89    0.87   -6.75    0.35    0.00   -6.40 5.134E-01

  10.589 29.204  8.15    0.84   -2.18    0.33    0.00   -1.85  0.781
   3.027  0.574  6.92    0.87   -6.65    0.35    0.00   -6.30 5.210E-01

  10.589 29.204  8.13    0.84   -2.10    0.34    0.00   -1.76  0.781
   3.019  0.572  6.96    0.88   -6.55    0.36    0.00   -6.19 5.286E-01

  10.589 29.204  8.11    0.85   -2.02    0.34    0.00   -1.68  0.781
   3.011  0.570  7.00    0.89   -6.45    0.36    0.00   -6.09 5.363E-01

  10.589 29.204  8.08    0.86   -1.93    0.34    0.00   -1.59  0.781
   3.003  0.568  7.03    0.90   -6.35    0.36    0.00   -5.99 5.440E-01

  10.589 29.204  8.06    0.87   -1.85    0.34    0.00   -1.51  0.781
   2.995  0.566  7.07    0.91   -6.25    0.37    0.00   -5.89 5.519E-01

  10.589 29.204  8.04    0.87   -1.78    0.35    0.00   -1.43  0.781
   2.987  0.564  7.10    0.91   -6.16    0.37    0.00   -5.79 5.598E-01

  10.589 29.204  8.02    0.88   -1.69    0.35    0.00   -1.34  0.781
   2.979  0.562  7.14    0.92   -6.05    0.37    0.00   -5.68 5.677E-01

  10.589 29.204  8.00    0.89   -1.61    0.35    0.00   -1.25  0.781
   2.971  0.559  7.18    0.93   -5.96    0.38    0.00   -5.58 5.757E-01

  10.589 29.204  7.98    0.90   -1.52    0.36    0.00   -1.17  0.782
   2.963  0.557  7.21    0.94   -5.86    0.38    0.00   -5.48 5.838E-01

  10.589 29.204  7.95    0.90   -1.44    0.36    0.00   -1.08  0.782
   2.955  0.555  7.25    0.95   -5.75    0.38    0.00   -5.37 5.920E-01

  10.589 29.284  8.73    0.69   -4.28    0.29    0.00   -3.99  0.808
   3.227  0.632  5.96    0.72   -9.20    0.31    0.00   -8.89 3.390E-01

  10.589 29.284  8.71    0.69   -4.21    0.29    0.00   -3.92  0.806
   3.219  0.630  6.00    0.72   -9.11    0.31    0.00   -8.80 3.449E-01

  10.589 29.284  8.69    0.70   -4.12    0.29    0.00   -3.83  0.804
   3.211  0.628  6.04    0.73   -9.01    0.31    0.00   -8.70 3.508E-01

  10.589 29.284  8.67    0.70   -4.04    0.29    0.00   -3.75  0.802
   3.203  0.625  6.07    0.73   -8.90    0.31    0.00   -8.59 3.568E-01

  10.589 29.284  8.65    0.71   -3.96    0.29    0.00   -3.67  0.800
   3.195  0.623  6.11    0.74   -8.81    0.31    0.00   -8.50 3.629E-01

  10.589 29.284  8.63    0.71   -3.88    0.29    0.00   -3.59  0.798
   3.187  0.621  6.15    0.74   -8.72    0.31    0.00   -8.41 3.690E-01

  10.589 29.284  8.60    0.72   -3.77    0.29    0.00   -3.48  0.797
   3.179  0.619  6.18    0.75   -8.59    0.31    0.00   -8.28 3.752E-01

  10.589 29.284  8.58    0.72   -3.72    0.30    0.00   -3.43  0.795
   3.171  0.617  6.22    0.75   -8.52    0.31    0.00   -8.21 3.815E-01

  10.589 29.284  8.56    0.73   -3.64    0.30    0.00   -3.35  0.794
   3.163  0.614  6.26    0.76   -8.42    0.31    0.00   -8.11 3.878E-01

  10.589 29.284  8.54    0.73   -3.57    0.30    0.00   -3.27  0.793
   3.155  0.612  6.29    0.76   -8.33    0.32    0.00   -8.01 3.942E-01

  10.589 29.284  8.52    0.74   -3.48    0.30    0.00   -3.18  0.792
   3.147  0.610  6.33    0.77   -8.23    0.32    0.00   -7.91 4.006E-01

  10.589 29.284  8.50    0.74   -3.40    0.30    0.00   -3.10  0.791
   3.139  0.608  6.37    0.78   -8.13    0.32    0.00   -7.81 4.071E-01

  10.589 29.284  8.47    0.75   -3.32    0.30    0.00   -3.02  0.790
   3.131  0.605  6.40    0.78   -8.04    0.32    0.00   -7.71 4.137E-01

  10.589 29.284  8.45    0.75   -3.24    0.30    0.00   -2.93  0.789
   3.123  0.603  6.44    0.79   -7.93    0.32    0.00   -7.61 4.204E-01

  10.589 29.284  8.43    0.76   -3.16    0.31    0.00   -2.86  0.788
   3.115  0.601  6.48    0.79   -7.84    0.32    0.00   -7.52 4.271E-01

  10.589 29.284  8.41    0.77   -3.08    0.31    0.00   -2.77  0.787
   3.107  0.599  6.51    0.80   -7.74    0.33    0.00   -7.42 4.338E-01

  10.589 29.284  8.39    0.77   -3.00    0.31    0.00   -2.69  0.786
   3.099  0.597  6.55    0.81   -7.65    0.33    0.00   -7.32 4.407E-01

  10.589 29.284  8.37    0.78   -2.91    0.31    0.00   -2.59  0.786
   3.091  0.595  6.59    0.81   -7.53    0.33    0.00   -7.20 4.476E-01

  10.589 29.284  8.34    0.78   -2.83    0.31    0.00   -2.51  0.785
   3.083  0.592  6.62    0.82   -7.44    0.33    0.00   -7.10 4.546E-01

  10.589 29.284  8.32    0.79   -2.76    0.32    0.00   -2.44  0.784
   3.075  0.590  6.66    0.83   -7.35    0.34    0.00   -7.02 4.616E-01

  10.589 29.284  8.30    0.80   -2.68    0.32    0.00   -2.36  0.781
   3.067  0.588  6.70    0.83   -7.25    0.34    0.00   -6.92 4.687E-01

