EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin9_2nd                                                            
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL

  10.589 27.934  7.61    0.92   -0.98    0.38    0.00   -0.60  0.821
   3.083  0.540  7.36    0.96   -5.41    0.41    0.00   -5.01 9.500E-01

  10.589 27.934  7.59    0.92   -0.90    0.39    0.00   -0.51  0.820
   3.075  0.538  7.39    0.97   -5.31    0.41    0.00   -4.90 9.614E-01

  10.589 27.934  7.57    0.93   -0.82    0.39    0.00   -0.43  0.820
   3.067  0.536  7.43    0.98   -5.21    0.41    0.00   -4.80 9.728E-01

  10.589 27.934  7.55    0.94   -0.73    0.39    0.00   -0.34  0.820
   3.059  0.534  7.46    0.99   -5.11    0.42    0.00   -4.69 9.843E-01

  10.589 27.934  7.53    0.95   -0.64    0.40    0.00   -0.25  0.819
   3.051  0.532  7.50    1.00   -5.00    0.42    0.00   -4.58 9.958E-01

  10.589 27.934  7.51    0.96   -0.57    0.40    0.00   -0.17  0.819
   3.043  0.530  7.53    1.01   -4.91    0.43    0.00   -4.48 1.007E+00

  10.589 27.934  7.49    0.97   -0.48    0.41    0.00   -0.08  0.819
   3.035  0.528  7.57    1.02   -4.80    0.43    0.00   -4.37 1.019E+00

  10.589 27.934  7.47    0.98   -0.40    0.41    0.00    0.01  0.819
   3.027  0.526  7.60    1.03   -4.70    0.44    0.00   -4.26 1.031E+00

  10.589 27.934  7.45    0.99   -0.32    0.42    0.00    0.10  0.819
   3.019  0.524  7.64    1.04   -4.60    0.44    0.00   -4.16 1.043E+00

  10.589 27.934  7.43    1.00   -0.23    0.42    0.00    0.19  0.818
   3.011  0.522  7.67    1.05   -4.49    0.45    0.00   -4.05 1.055E+00

  10.589 27.934  7.41    1.01   -0.14    0.42    0.00    0.28  0.818
   3.003  0.521  7.71    1.06   -4.39    0.45    0.00   -3.94 1.067E+00

  10.589 27.934  7.39    1.02   -0.06    0.43    0.00    0.37  0.818
   2.995  0.519  7.74    1.07   -4.29    0.46    0.00   -3.83 1.079E+00

  10.589 27.934  7.37    1.03    0.02    0.43    0.00    0.46  0.818
   2.987  0.517  7.78    1.08   -4.18    0.46    0.00   -3.72 1.091E+00

  10.589 27.934  7.35    1.04    0.11    0.44    0.00    0.55  0.818
   2.979  0.515  7.81    1.09   -4.07    0.47    0.00   -3.61 1.103E+00

  10.589 27.934  7.33    1.05    0.20    0.44    0.00    0.65  0.818
   2.971  0.513  7.84    1.10   -3.97    0.47    0.00   -3.50 1.115E+00

  10.589 27.934  7.31    1.06    0.28    0.45    0.00    0.73  0.818
   2.963  0.511  7.88    1.12   -3.87    0.48    0.00   -3.39 1.127E+00

  10.589 27.934  7.29    1.07    0.37    0.45    0.00    0.83  0.818
   2.955  0.509  7.91    1.13   -3.76    0.48    0.00   -3.28 1.140E+00

  10.589 28.014  8.01    0.77   -2.54    0.33    0.00   -2.22  0.833
   3.227  0.580  6.69    0.81   -7.33    0.35    0.00   -6.98 7.342E-01

  10.589 28.014  7.99    0.78   -2.47    0.33    0.00   -2.14  0.829
   3.219  0.578  6.72    0.82   -7.23    0.35    0.00   -6.88 7.441E-01

  10.589 28.014  7.97    0.79   -2.38    0.33    0.00   -2.05  0.828
   3.211  0.575  6.76    0.82   -7.13    0.35    0.00   -6.78 7.541E-01

  10.589 28.014  7.95    0.79   -2.30    0.33    0.00   -1.97  0.830
   3.203  0.573  6.79    0.83   -7.03    0.35    0.00   -6.67 7.641E-01

  10.589 28.014  7.93    0.80   -2.22    0.34    0.00   -1.88  0.829
   3.195  0.571  6.83    0.84   -6.93    0.36    0.00   -6.57 7.743E-01

  10.589 28.014  7.91    0.81   -2.14    0.34    0.00   -1.80  0.828
   3.187  0.569  6.86    0.84   -6.83    0.36    0.00   -6.47 7.844E-01

  10.589 28.014  7.89    0.81   -2.06    0.34    0.00   -1.72  0.828
   3.179  0.567  6.90    0.85   -6.73    0.36    0.00   -6.37 7.947E-01

  10.589 28.014  7.87    0.82   -1.98    0.34    0.00   -1.64  0.827
   3.171  0.565  6.93    0.86   -6.63    0.36    0.00   -6.27 8.051E-01

  10.589 28.014  7.85    0.83   -1.90    0.35    0.00   -1.55  0.826
   3.163  0.563  6.97    0.87   -6.53    0.37    0.00   -6.16 8.155E-01

  10.589 28.014  7.83    0.84   -1.82    0.35    0.00   -1.47  0.825
   3.155  0.561  7.00    0.88   -6.44    0.37    0.00   -6.07 8.259E-01

  10.589 28.014  7.81    0.84   -1.74    0.35    0.00   -1.38  0.824
   3.147  0.559  7.04    0.88   -6.33    0.37    0.00   -5.96 8.365E-01

  10.589 28.014  7.79    0.85   -1.65    0.35    0.00   -1.30  0.824
   3.139  0.557  7.07    0.89   -6.23    0.38    0.00   -5.86 8.471E-01

  10.589 28.014  7.77    0.86   -1.58    0.36    0.00   -1.22  0.823
   3.131  0.555  7.11    0.90   -6.14    0.38    0.00   -5.76 8.578E-01

  10.589 28.014  7.75    0.87   -1.49    0.36    0.00   -1.13  0.823
   3.123  0.553  7.14    0.91   -6.04    0.38    0.00   -5.65 8.685E-01

  10.589 28.014  7.73    0.88   -1.41    0.36    0.00   -1.05  0.822
   3.115  0.551  7.18    0.92   -5.94    0.39    0.00   -5.55 8.794E-01

  10.589 28.014  7.71    0.88   -1.33    0.37    0.00   -0.96  0.822
   3.107  0.549  7.21    0.93   -5.84    0.39    0.00   -5.45 8.903E-01

  10.589 28.014  7.69    0.89   -1.25    0.37    0.00   -0.88  0.821
   3.099  0.547  7.25    0.94   -5.74    0.39    0.00   -5.34 9.012E-01

  10.589 28.014  7.67    0.90   -1.16    0.37    0.00   -0.79  0.821
   3.091  0.545  7.28    0.94   -5.63    0.40    0.00   -5.23 9.123E-01

  10.589 28.014  7.65    0.91   -1.08    0.38    0.00   -0.70  0.821
   3.083  0.543  7.32    0.95   -5.53    0.40    0.00   -5.12 9.234E-01

  10.589 28.014  7.63    0.92   -0.99    0.38    0.00   -0.61  0.821
   3.075  0.541  7.35    0.96   -5.42    0.41    0.00   -5.02 9.345E-01

  10.589 28.014  7.61    0.93   -0.91    0.39    0.00   -0.52  0.820
   3.067  0.539  7.39    0.97   -5.32    0.41    0.00   -4.91 9.458E-01

  10.589 28.014  7.59    0.94   -0.83    0.39    0.00   -0.44  0.820
   3.059  0.537  7.42    0.98   -5.22    0.41    0.00   -4.81 9.571E-01

  10.589 28.014  7.57    0.94   -0.75    0.39    0.00   -0.35  0.819
   3.051  0.535  7.46    0.99   -5.12    0.42    0.00   -4.70 9.685E-01

  10.589 28.014  7.55    0.95   -0.66    0.40    0.00   -0.26  0.819
   3.043  0.533  7.49    1.00   -5.01    0.42    0.00   -4.59 9.799E-01

  10.589 28.014  7.53    0.96   -0.57    0.40    0.00   -0.17  0.819
   3.035  0.531  7.52    1.01   -4.91    0.43    0.00   -4.48 9.914E-01

  10.589 28.014  7.51    0.97   -0.49    0.41    0.00   -0.09  0.819
   3.027  0.529  7.56    1.02   -4.81    0.43    0.00   -4.38 1.003E+00

  10.589 28.014  7.49    0.98   -0.41    0.41    0.00    0.00  0.819
   3.019  0.527  7.59    1.03   -4.71    0.44    0.00   -4.27 1.015E+00

  10.589 28.014  7.47    0.99   -0.33    0.42    0.00    0.09  0.818
   3.011  0.525  7.63    1.04   -4.61    0.44    0.00   -4.17 1.026E+00

  10.589 28.014  7.45    1.00   -0.24    0.42    0.00    0.18  0.818
   3.003  0.523  7.66    1.05   -4.51    0.45    0.00   -4.06 1.038E+00

  10.589 28.014  7.43    1.01   -0.16    0.43    0.00    0.27  0.818
   2.995  0.522  7.70    1.06   -4.40    0.45    0.00   -3.95 1.050E+00

  10.589 28.014  7.41    1.02   -0.07    0.43    0.00    0.36  0.818
   2.987  0.520  7.73    1.07   -4.29    0.46    0.00   -3.83 1.062E+00

  10.589 28.014  7.39    1.03    0.02    0.43    0.00    0.45  0.818
   2.979  0.518  7.77    1.08   -4.19    0.46    0.00   -3.73 1.074E+00

  10.589 28.014  7.37    1.04    0.10    0.44    0.00    0.54  0.818
   2.971  0.516  7.80    1.10   -4.09    0.47    0.00   -3.62 1.086E+00

  10.589 28.014  7.35    1.05    0.19    0.45    0.00    0.63  0.818
   2.963  0.514  7.84    1.11   -3.98    0.47    0.00   -3.51 1.098E+00

  10.589 28.014  7.33    1.06    0.27    0.45    0.00    0.73  0.818
   2.955  0.512  7.87    1.12   -3.88    0.48    0.00   -3.40 1.110E+00

  10.589 28.094  8.05    0.77   -2.63    0.32    0.00   -2.31  0.834
   3.227  0.583  6.64    0.80   -7.43    0.34    0.00   -7.09 7.114E-01

  10.589 28.094  8.03    0.77   -2.56    0.33    0.00   -2.23  0.833
   3.219  0.581  6.68    0.81   -7.34    0.35    0.00   -7.00 7.211E-01

  10.589 28.094  8.01    0.78   -2.48    0.33    0.00   -2.15  0.832
   3.211  0.579  6.71    0.82   -7.25    0.35    0.00   -6.90 7.309E-01

  10.589 28.094  7.99    0.79   -2.40    0.33    0.00   -2.07  0.828
   3.203  0.577  6.75    0.82   -7.14    0.35    0.00   -6.79 7.408E-01

  10.589 28.094  7.97    0.79   -2.32    0.33    0.00   -1.98  0.830
   3.195  0.575  6.78    0.83   -7.04    0.35    0.00   -6.69 7.507E-01

  10.589 28.094  7.95    0.80   -2.23    0.34    0.00   -1.89  0.829
   3.187  0.573  6.82    0.84   -6.94    0.36    0.00   -6.58 7.607E-01

  10.589 28.094  7.93    0.81   -2.15    0.34    0.00   -1.81  0.828
   3.179  0.570  6.85    0.85   -6.84    0.36    0.00   -6.48 7.708E-01

  10.589 28.094  7.91    0.82   -2.08    0.34    0.00   -1.74  0.828
   3.171  0.568  6.89    0.85   -6.75    0.36    0.00   -6.39 7.810E-01

  10.589 28.094  7.89    0.82   -2.00    0.34    0.00   -1.65  0.826
   3.163  0.566  6.92    0.86   -6.65    0.36    0.00   -6.28 7.912E-01

  10.589 28.094  7.87    0.83   -1.91    0.35    0.00   -1.56  0.826
   3.155  0.564  6.96    0.87   -6.55    0.37    0.00   -6.18 8.015E-01

  10.589 28.094  7.85    0.84   -1.84    0.35    0.00   -1.49  0.825
   3.147  0.562  6.99    0.88   -6.45    0.37    0.00   -6.08 8.119E-01

  10.589 28.094  7.83    0.85   -1.75    0.35    0.00   -1.40  0.824
   3.139  0.560  7.03    0.89   -6.35    0.37    0.00   -5.98 8.223E-01

  10.589 28.094  7.81    0.85   -1.67    0.36    0.00   -1.32  0.824
   3.131  0.558  7.06    0.89   -6.25    0.38    0.00   -5.88 8.328E-01

  10.589 28.094  7.79    0.86   -1.59    0.36    0.00   -1.23  0.823
   3.123  0.556  7.10    0.90   -6.15    0.38    0.00   -5.77 8.434E-01

  10.589 28.094  7.77    0.87   -1.51    0.36    0.00   -1.15  0.823
   3.115  0.554  7.13    0.91   -6.05    0.38    0.00   -5.67 8.541E-01

  10.589 28.094  7.75    0.88   -1.43    0.37    0.00   -1.06  0.822
   3.107  0.552  7.17    0.92   -5.95    0.39    0.00   -5.56 8.648E-01

  10.589 28.094  7.73    0.89   -1.34    0.37    0.00   -0.98  0.822
   3.099  0.550  7.20    0.93   -5.85    0.39    0.00   -5.46 8.756E-01

  10.589 28.094  7.71    0.89   -1.26    0.37    0.00   -0.89  0.821
   3.091  0.548  7.24    0.94   -5.75    0.39    0.00   -5.36 8.864E-01

  10.589 28.094  7.69    0.90   -1.18    0.38    0.00   -0.80  0.821
   3.083  0.546  7.27    0.95   -5.65    0.40    0.00   -5.25 8.973E-01

  10.589 28.094  7.67    0.91   -1.09    0.38    0.00   -0.71  0.821
   3.075  0.544  7.31    0.95   -5.54    0.40    0.00   -5.14 9.083E-01

  10.589 28.094  7.65    0.92   -1.00    0.38    0.00   -0.62  0.820
   3.067  0.542  7.34    0.96   -5.43    0.41    0.00   -5.03 9.194E-01

  10.589 28.094  7.63    0.93   -0.92    0.39    0.00   -0.54  0.820
   3.059  0.540  7.38    0.97   -5.34    0.41    0.00   -4.92 9.305E-01

  10.589 28.094  7.61    0.94   -0.84    0.39    0.00   -0.45  0.820
   3.051  0.538  7.41    0.98   -5.24    0.41    0.00   -4.82 9.417E-01

  10.589 28.094  7.59    0.95   -0.76    0.39    0.00   -0.36  0.819
   3.043  0.536  7.45    0.99   -5.13    0.42    0.00   -4.72 9.530E-01

  10.589 28.094  7.57    0.96   -0.67    0.40    0.00   -0.27  0.819
   3.035  0.534  7.48    1.00   -5.02    0.42    0.00   -4.60 9.643E-01

  10.589 28.094  7.55    0.96   -0.58    0.40    0.00   -0.18  0.819
   3.027  0.532  7.52    1.01   -4.92    0.43    0.00   -4.49 9.758E-01

  10.589 28.094  7.53    0.97   -0.51    0.41    0.00   -0.10  0.819
   3.019  0.530  7.55    1.02   -4.82    0.43    0.00   -4.39 9.872E-01

  10.589 28.094  7.51    0.98   -0.42    0.41    0.00   -0.01  0.818
   3.011  0.528  7.59    1.03   -4.72    0.44    0.00   -4.29 9.988E-01

  10.589 28.094  7.49    0.99   -0.34    0.42    0.00    0.08  0.818
   3.003  0.526  7.62    1.04   -4.62    0.44    0.00   -4.18 1.010E+00

  10.589 28.094  7.47    1.00   -0.26    0.42    0.00    0.17  0.818
   2.995  0.524  7.66    1.05   -4.52    0.45    0.00   -4.07 1.022E+00

  10.589 28.094  7.45    1.01   -0.17    0.43    0.00    0.26  0.818
   2.987  0.522  7.69    1.06   -4.41    0.45    0.00   -3.96 1.034E+00

  10.589 28.094  7.43    1.02   -0.08    0.43    0.00    0.35  0.818
   2.979  0.521  7.73    1.08   -4.30    0.46    0.00   -3.85 1.046E+00

  10.589 28.094  7.41    1.03    0.01    0.44    0.00    0.44  0.818
   2.971  0.519  7.76    1.09   -4.20    0.46    0.00   -3.74 1.057E+00

  10.589 28.094  7.39    1.04    0.09    0.44    0.00    0.53  0.818
   2.963  0.517  7.80    1.10   -4.10    0.47    0.00   -3.63 1.069E+00

  10.589 28.094  7.37    1.05    0.18    0.45    0.00    0.63  0.818
   2.955  0.515  7.83    1.11   -3.99    0.47    0.00   -3.51 1.081E+00

  10.589 28.174  8.10    0.76   -2.73    0.32    0.00   -2.40  0.836
   3.227  0.586  6.60    0.80   -7.54    0.34    0.00   -7.20 6.891E-01

  10.589 28.174  8.08    0.77   -2.65    0.32    0.00   -2.32  0.835
   3.219  0.584  6.63    0.80   -7.45    0.34    0.00   -7.10 6.987E-01

  10.589 28.174  8.06    0.78   -2.58    0.33    0.00   -2.25  0.833
   3.211  0.582  6.67    0.81   -7.36    0.35    0.00   -7.01 7.083E-01

  10.589 28.174  8.04    0.78   -2.50    0.33    0.00   -2.17  0.832
   3.203  0.580  6.70    0.82   -7.26    0.35    0.00   -6.91 7.180E-01

  10.589 28.174  8.02    0.79   -2.41    0.33    0.00   -2.08  0.828
   3.195  0.578  6.74    0.83   -7.16    0.35    0.00   -6.81 7.278E-01

  10.589 28.174  8.00    0.80   -2.33    0.33    0.00   -2.00  0.830
   3.187  0.576  6.77    0.83   -7.06    0.35    0.00   -6.70 7.376E-01

  10.589 28.174  7.98    0.80   -2.25    0.34    0.00   -1.91  0.829
   3.179  0.574  6.81    0.84   -6.96    0.36    0.00   -6.60 7.475E-01

  10.589 28.174  7.96    0.81   -2.16    0.34    0.00   -1.83  0.828
   3.171  0.572  6.84    0.85   -6.85    0.36    0.00   -6.49 7.575E-01

  10.589 28.174  7.94    0.82   -2.09    0.34    0.00   -1.75  0.827
   3.163  0.570  6.88    0.86   -6.76    0.36    0.00   -6.40 7.675E-01

  10.589 28.174  7.92    0.82   -2.01    0.34    0.00   -1.67  0.826
   3.155  0.567  6.91    0.86   -6.66    0.37    0.00   -6.30 7.777E-01

  10.589 28.174  7.90    0.83   -1.93    0.35    0.00   -1.58  0.826
   3.147  0.565  6.95    0.87   -6.56    0.37    0.00   -6.19 7.878E-01

  10.589 28.174  7.88    0.84   -1.85    0.35    0.00   -1.50  0.825
   3.139  0.563  6.98    0.88   -6.47    0.37    0.00   -6.10 7.981E-01

  10.589 28.174  7.86    0.85   -1.77    0.35    0.00   -1.41  0.824
   3.131  0.561  7.02    0.89   -6.36    0.37    0.00   -5.99 8.084E-01

  10.589 28.174  7.84    0.85   -1.68    0.36    0.00   -1.33  0.824
   3.123  0.559  7.05    0.90   -6.26    0.38    0.00   -5.89 8.188E-01

  10.589 28.174  7.82    0.86   -1.60    0.36    0.00   -1.24  0.823
   3.115  0.557  7.09    0.90   -6.16    0.38    0.00   -5.78 8.293E-01

  10.589 28.174  7.80    0.87   -1.53    0.36    0.00   -1.16  0.822
   3.107  0.555  7.12    0.91   -6.07    0.38    0.00   -5.68 8.399E-01

  10.589 28.174  7.78    0.88   -1.44    0.37    0.00   -1.08  0.822
   3.099  0.553  7.16    0.92   -5.97    0.39    0.00   -5.58 8.505E-01

  10.589 28.174  7.76    0.89   -1.36    0.37    0.00   -0.99  0.821
   3.091  0.551  7.19    0.93   -5.87    0.39    0.00   -5.48 8.612E-01

  10.589 28.174  7.74    0.90   -1.28    0.37    0.00   -0.90  0.821
   3.083  0.549  7.23    0.94   -5.76    0.40    0.00   -5.37 8.719E-01

  10.589 28.174  7.72    0.90   -1.19    0.38    0.00   -0.82  0.821
   3.075  0.547  7.26    0.95   -5.66    0.40    0.00   -5.26 8.827E-01

  10.589 28.174  7.70    0.91   -1.11    0.38    0.00   -0.73  0.821
   3.067  0.545  7.30    0.96   -5.56    0.40    0.00   -5.15 8.936E-01

  10.589 28.174  7.68    0.92   -1.02    0.38    0.00   -0.64  0.820
   3.059  0.543  7.33    0.97   -5.45    0.41    0.00   -5.04 9.046E-01

  10.589 28.174  7.66    0.93   -0.93    0.39    0.00   -0.55  0.820
   3.051  0.541  7.37    0.98   -5.35    0.41    0.00   -4.93 9.156E-01

  10.589 28.174  7.64    0.94   -0.85    0.39    0.00   -0.46  0.819
   3.043  0.539  7.41    0.99   -5.25    0.42    0.00   -4.83 9.267E-01

  10.589 28.174  7.62    0.95   -0.77    0.40    0.00   -0.38  0.819
   3.035  0.537  7.44    0.99   -5.15    0.42    0.00   -4.73 9.379E-01

  10.589 28.174  7.60    0.96   -0.69    0.40    0.00   -0.29  0.819
   3.027  0.535  7.48    1.00   -5.04    0.42    0.00   -4.62 9.491E-01

  10.589 28.174  7.58    0.97   -0.60    0.40    0.00   -0.19  0.819
   3.019  0.533  7.51    1.01   -4.93    0.43    0.00   -4.50 9.604E-01

  10.589 28.174  7.56    0.98   -0.52    0.41    0.00   -0.11  0.818
   3.011  0.531  7.55    1.02   -4.84    0.43    0.00   -4.40 9.718E-01

  10.589 28.174  7.54    0.99   -0.43    0.41    0.00   -0.02  0.818
   3.003  0.529  7.58    1.04   -4.73    0.44    0.00   -4.29 9.832E-01

  10.589 28.174  7.52    1.00   -0.35    0.42    0.00    0.07  0.818
   2.995  0.527  7.62    1.05   -4.63    0.44    0.00   -4.19 9.947E-01

  10.589 28.174  7.50    1.01   -0.27    0.42    0.00    0.16  0.818
   2.987  0.525  7.65    1.06   -4.53    0.45    0.00   -4.08 1.006E+00

  10.589 28.174  7.48    1.02   -0.18    0.43    0.00    0.25  0.818
   2.979  0.523  7.69    1.07   -4.42    0.45    0.00   -3.97 1.018E+00

  10.589 28.174  7.46    1.03   -0.09    0.43    0.00    0.34  0.818
   2.971  0.521  7.72    1.08   -4.31    0.46    0.00   -3.85 1.030E+00

  10.589 28.174  7.44    1.04   -0.01    0.44    0.00    0.43  0.818
   2.963  0.520  7.76    1.09   -4.21    0.46    0.00   -3.75 1.041E+00

  10.589 28.174  7.41    1.05    0.08    0.44    0.00    0.52  0.818
   2.955  0.518  7.79    1.10   -4.11    0.47    0.00   -3.64 1.053E+00

  10.589 28.254  8.14    0.76   -2.84    0.32    0.00   -2.51  0.837
   3.227  0.589  6.55    0.79   -7.67    0.34    0.00   -7.33 6.674E-01

  10.589 28.254  8.12    0.76   -2.74    0.32    0.00   -2.42  0.836
   3.219  0.587  6.59    0.80   -7.56    0.34    0.00   -7.22 6.768E-01

  10.589 28.254  8.10    0.77   -2.66    0.33    0.00   -2.34  0.835
   3.211  0.585  6.62    0.81   -7.47    0.35    0.00   -7.12 6.863E-01

  10.589 28.254  8.08    0.78   -2.58    0.33    0.00   -2.26  0.833
   3.203  0.583  6.66    0.81   -7.37    0.35    0.00   -7.02 6.958E-01

  10.589 28.254  8.06    0.78   -2.51    0.33    0.00   -2.18  0.832
   3.195  0.581  6.69    0.82   -7.28    0.35    0.00   -6.93 7.054E-01

  10.589 28.254  8.04    0.79   -2.43    0.33    0.00   -2.10  0.828
   3.187  0.579  6.73    0.83   -7.17    0.35    0.00   -6.82 7.150E-01

  10.589 28.254  8.02    0.80   -2.35    0.33    0.00   -2.01  0.830
   3.179  0.577  6.76    0.83   -7.07    0.36    0.00   -6.72 7.248E-01

  10.589 28.254  8.00    0.80   -2.26    0.34    0.00   -1.93  0.829
   3.171  0.575  6.80    0.84   -6.97    0.36    0.00   -6.62 7.346E-01

  10.589 28.254  7.98    0.81   -2.18    0.34    0.00   -1.84  0.828
   3.163  0.573  6.83    0.85   -6.88    0.36    0.00   -6.51 7.444E-01

  10.589 28.254  7.96    0.82   -2.10    0.34    0.00   -1.76  0.827
   3.155  0.571  6.87    0.86   -6.78    0.36    0.00   -6.41 7.544E-01

  10.589 28.254  7.94    0.83   -2.02    0.34    0.00   -1.68  0.826
   3.147  0.569  6.91    0.86   -6.68    0.37    0.00   -6.31 7.644E-01

  10.589 28.254  7.92    0.83   -1.94    0.35    0.00   -1.59  0.826
   3.139  0.567  6.94    0.87   -6.57    0.37    0.00   -6.20 7.745E-01

  10.589 28.254  7.90    0.84   -1.87    0.35    0.00   -1.52  0.825
   3.131  0.564  6.98    0.88   -6.48    0.37    0.00   -6.11 7.846E-01

  10.589 28.254  7.88    0.85   -1.78    0.35    0.00   -1.43  0.824
   3.123  0.562  7.01    0.89   -6.38    0.38    0.00   -6.00 7.949E-01

  10.589 28.254  7.86    0.86   -1.70    0.36    0.00   -1.34  0.823
   3.115  0.560  7.05    0.90   -6.28    0.38    0.00   -5.90 8.052E-01

  10.589 28.254  7.84    0.86   -1.62    0.36    0.00   -1.26  0.823
   3.107  0.558  7.08    0.91   -6.18    0.38    0.00   -5.80 8.155E-01

  10.589 28.254  7.82    0.87   -1.54    0.36    0.00   -1.18  0.822
   3.099  0.556  7.12    0.91   -6.08    0.39    0.00   -5.70 8.260E-01

  10.589 28.254  7.80    0.88   -1.45    0.37    0.00   -1.09  0.822
   3.091  0.554  7.15    0.92   -5.98    0.39    0.00   -5.59 8.365E-01

  10.589 28.254  7.78    0.89   -1.37    0.37    0.00   -1.00  0.821
   3.083  0.552  7.19    0.93   -5.88    0.39    0.00   -5.49 8.471E-01

  10.589 28.254  7.76    0.90   -1.29    0.37    0.00   -0.91  0.821
   3.075  0.550  7.22    0.94   -5.78    0.40    0.00   -5.38 8.577E-01

  10.589 28.254  7.74    0.91   -1.21    0.38    0.00   -0.83  0.821
   3.067  0.548  7.26    0.95   -5.67    0.40    0.00   -5.27 8.684E-01

  10.589 28.254  7.72    0.91   -1.12    0.38    0.00   -0.74  0.820
   3.059  0.546  7.29    0.96   -5.57    0.40    0.00   -5.17 8.792E-01

  10.589 28.254  7.70    0.92   -1.03    0.38    0.00   -0.65  0.820
   3.051  0.544  7.33    0.97   -5.46    0.41    0.00   -5.06 8.901E-01

  10.589 28.254  7.68    0.93   -0.95    0.39    0.00   -0.56  0.820
   3.043  0.542  7.36    0.98   -5.36    0.41    0.00   -4.94 9.010E-01

  10.589 28.254  7.66    0.94   -0.86    0.39    0.00   -0.47  0.819
   3.035  0.540  7.40    0.98   -5.26    0.42    0.00   -4.84 9.120E-01

  10.589 28.254  7.64    0.95   -0.78    0.40    0.00   -0.39  0.819
   3.027  0.538  7.43    1.00   -5.16    0.42    0.00   -4.74 9.230E-01

  10.589 28.254  7.62    0.96   -0.70    0.40    0.00   -0.30  0.819
   3.019  0.536  7.47    1.01   -5.06    0.43    0.00   -4.63 9.342E-01

  10.589 28.254  7.60    0.97   -0.61    0.40    0.00   -0.20  0.818
   3.011  0.534  7.50    1.02   -4.94    0.43    0.00   -4.51 9.454E-01

  10.589 28.254  7.58    0.98   -0.53    0.41    0.00   -0.12  0.818
   3.003  0.532  7.54    1.03   -4.85    0.43    0.00   -4.41 9.566E-01

  10.589 28.254  7.56    0.99   -0.44    0.41    0.00   -0.03  0.818
   2.995  0.530  7.57    1.04   -4.74    0.44    0.00   -4.30 9.680E-01

  10.589 28.254  7.54    1.00   -0.36    0.42    0.00    0.06  0.818
   2.987  0.528  7.61    1.05   -4.64    0.44    0.00   -4.19 9.794E-01

  10.589 28.254  7.52    1.01   -0.27    0.42    0.00    0.15  0.818
   2.979  0.526  7.64    1.06   -4.54    0.45    0.00   -4.09 9.908E-01

  10.589 28.254  7.50    1.02   -0.19    0.43    0.00    0.24  0.818
   2.971  0.524  7.68    1.07   -4.43    0.45    0.00   -3.98 1.002E+00

  10.589 28.254  7.48    1.03   -0.10    0.43    0.00    0.33  0.818
   2.963  0.522  7.71    1.08   -4.32    0.46    0.00   -3.86 1.014E+00

  10.589 28.254  7.46    1.04   -0.02    0.44    0.00    0.42  0.817
   2.955  0.520  7.75    1.09   -4.22    0.46    0.00   -3.76 1.026E+00

  10.589 28.334  8.19    0.75   -2.93    0.32    0.00   -2.61  0.839
   3.227  0.593  6.51    0.79   -7.79    0.34    0.00   -7.45 6.463E-01

  10.589 28.334  8.17    0.76   -2.85    0.32    0.00   -2.53  0.837
   3.219  0.591  6.54    0.79   -7.69    0.34    0.00   -7.35 6.555E-01

  10.589 28.334  8.15    0.76   -2.77    0.32    0.00   -2.45  0.836
   3.211  0.588  6.58    0.80   -7.59    0.34    0.00   -7.25 6.648E-01

  10.589 28.334  8.13    0.77   -2.68    0.33    0.00   -2.35  0.835
   3.203  0.586  6.61    0.81   -7.48    0.35    0.00   -7.14 6.741E-01

  10.589 28.334  8.11    0.78   -2.60    0.33    0.00   -2.27  0.833
   3.195  0.584  6.65    0.81   -7.38    0.35    0.00   -7.03 6.835E-01

  10.589 28.334  8.09    0.78   -2.53    0.33    0.00   -2.20  0.832
   3.187  0.582  6.68    0.82   -7.30    0.35    0.00   -6.94 6.930E-01

  10.589 28.334  8.07    0.79   -2.45    0.33    0.00   -2.12  0.828
   3.179  0.580  6.72    0.83   -7.20    0.35    0.00   -6.84 7.026E-01

  10.589 28.334  8.05    0.80   -2.36    0.34    0.00   -2.03  0.830
   3.171  0.578  6.75    0.84   -7.09    0.36    0.00   -6.73 7.122E-01

  10.589 28.334  8.03    0.81   -2.28    0.34    0.00   -1.94  0.829
   3.163  0.576  6.79    0.84   -6.99    0.36    0.00   -6.63 7.219E-01

