EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
D2_kin11_1st                                                            
                                                                        
Hall A 2018: 25 cm Deuterium target                                     
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  2);   avgA =   2.000; amuM=  2.013; avgM=  1.875
 targ=TRITIUM; ttarg(rl)=0.00114; twall=0.00445; tbeam=0.00298; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.067  0.609  6.40    0.80   -7.50    0.38    0.00   -7.12 2.943E-01

  10.589 29.809  8.57    0.77   -2.91    0.36    0.00   -2.55  0.909
   3.059  0.607  6.44    0.81   -7.39    0.38    0.00   -7.01 2.990E-01

  10.589 29.809  8.55    0.78   -2.84    0.36    0.00   -2.48  0.910
   3.051  0.604  6.48    0.82   -7.30    0.39    0.00   -6.91 3.038E-01

  10.589 29.809  8.53    0.78   -2.75    0.36    0.00   -2.39  0.910
   3.043  0.602  6.51    0.82   -7.19    0.39    0.00   -6.80 3.086E-01

  10.589 29.809  8.50    0.79   -2.66    0.37    0.00   -2.30  0.910
   3.035  0.600  6.55    0.83   -7.09    0.39    0.00   -6.69 3.135E-01

  10.589 29.809  8.48    0.80   -2.58    0.37    0.00   -2.21  0.911
   3.027  0.598  6.59    0.84   -6.98    0.40    0.00   -6.59 3.184E-01

  10.589 29.809  8.46    0.80   -2.49    0.37    0.00   -2.11  0.911
   3.019  0.596  6.63    0.85   -6.88    0.40    0.00   -6.47 3.233E-01

  10.589 29.809  8.44    0.81   -2.41    0.38    0.00   -2.03  0.911
   3.011  0.593  6.66    0.86   -6.78    0.40    0.00   -6.37 3.283E-01

  10.589 29.809  8.41    0.82   -2.32    0.38    0.00   -1.94  0.911
   3.003  0.591  6.70    0.86   -6.67    0.41    0.00   -6.26 3.333E-01

  10.589 29.809  8.39    0.83   -2.23    0.38    0.00   -1.85  0.912
   2.995  0.589  6.74    0.87   -6.57    0.41    0.00   -6.15 3.384E-01

  10.589 29.809  8.37    0.83   -2.15    0.39    0.00   -1.76  0.912
   2.987  0.587  6.78    0.88   -6.46    0.42    0.00   -6.04 3.435E-01

  10.589 29.809  8.35    0.84   -2.06    0.39    0.00   -1.67  0.913
   2.979  0.585  6.81    0.89   -6.36    0.42    0.00   -5.94 3.487E-01

  10.589 29.809  8.32    0.85   -1.97    0.39    0.00   -1.58  0.912
   2.971  0.582  6.85    0.90   -6.25    0.42    0.00   -5.82 3.539E-01

  10.589 29.809  8.30    0.86   -1.89    0.40    0.00   -1.49  0.912
   2.963  0.580  6.89    0.90   -6.15    0.43    0.00   -5.72 3.592E-01

  10.589 29.889  9.09    0.65   -4.78    0.32    0.00   -4.46  0.912
   3.227  0.658  5.61    0.69   -9.67    0.34    0.00   -9.33 2.014E-01

  10.589 29.889  9.07    0.65   -4.69    0.32    0.00   -4.38  0.912
   3.219  0.656  5.64    0.69   -9.57    0.34    0.00   -9.22 2.051E-01

  10.589 29.889  9.04    0.66   -4.59    0.32    0.00   -4.27  0.912
   3.211  0.653  5.68    0.69   -9.45    0.34    0.00   -9.10 2.090E-01

  10.589 29.889  9.02    0.66   -4.51    0.32    0.00   -4.18  0.910
   3.203  0.651  5.72    0.70   -9.34    0.35    0.00   -9.00 2.128E-01

  10.589 29.889  9.00    0.67   -4.44    0.32    0.00   -4.12  0.910
   3.195  0.649  5.76    0.70   -9.26    0.35    0.00   -8.91 2.167E-01

  10.589 29.889  8.98    0.67   -4.36    0.32    0.00   -4.03  0.910
   3.187  0.646  5.79    0.71   -9.16    0.35    0.00   -8.81 2.206E-01

  10.589 29.889  8.95    0.68   -4.27    0.32    0.00   -3.95  0.910
   3.179  0.644  5.83    0.71   -9.06    0.35    0.00   -8.71 2.246E-01

  10.589 29.889  8.93    0.68   -4.19    0.33    0.00   -3.86  0.910
   3.171  0.642  5.87    0.72   -8.95    0.35    0.00   -8.60 2.286E-01

  10.589 29.889  8.91    0.69   -4.11    0.33    0.00   -3.78  0.910
   3.163  0.639  5.91    0.73   -8.85    0.35    0.00   -8.50 2.327E-01

  10.589 29.889  8.89    0.69   -4.02    0.33    0.00   -3.69  0.910
   3.155  0.637  5.94    0.73   -8.75    0.35    0.00   -8.39 2.368E-01

  10.589 29.889  8.86    0.70   -3.94    0.33    0.00   -3.61  0.910
   3.147  0.635  5.98    0.74   -8.64    0.36    0.00   -8.29 2.410E-01

  10.589 29.889  8.84    0.70   -3.84    0.33    0.00   -3.51  0.910
   3.139  0.632  6.02    0.74   -8.53    0.36    0.00   -8.17 2.452E-01

  10.589 29.889  8.82    0.71   -3.77    0.34    0.00   -3.44  0.911
   3.131  0.630  6.06    0.75   -8.44    0.36    0.00   -8.08 2.494E-01

  10.589 29.889  8.80    0.72   -3.68    0.34    0.00   -3.35  0.909
   3.123  0.628  6.09    0.75   -8.33    0.36    0.00   -7.97 2.537E-01

  10.589 29.889  8.77    0.72   -3.60    0.34    0.00   -3.26  0.909
   3.115  0.626  6.13    0.76   -8.23    0.36    0.00   -7.87 2.580E-01

  10.589 29.889  8.75    0.73   -3.51    0.34    0.00   -3.17  0.910
   3.107  0.623  6.17    0.77   -8.13    0.37    0.00   -7.76 2.624E-01

  10.589 29.889  8.73    0.73   -3.43    0.34    0.00   -3.08  0.907
   3.099  0.621  6.21    0.77   -8.02    0.37    0.00   -7.65 2.668E-01

  10.589 29.889  8.71    0.74   -3.35    0.35    0.00   -3.00  0.909
   3.091  0.619  6.24    0.78   -7.93    0.37    0.00   -7.55 2.713E-01

  10.589 29.889  8.68    0.75   -3.27    0.35    0.00   -2.92  0.907
   3.083  0.617  6.28    0.79   -7.82    0.37    0.00   -7.45 2.758E-01

  10.589 29.889  8.66    0.75   -3.18    0.35    0.00   -2.83  0.910
   3.075  0.614  6.32    0.79   -7.72    0.38    0.00   -7.34 2.803E-01

  10.589 29.889  8.64    0.76   -3.10    0.35    0.00   -2.74  0.910
   3.067  0.612  6.36    0.80   -7.62    0.38    0.00   -7.23 2.849E-01

  10.589 29.889  8.62    0.77   -3.01    0.36    0.00   -2.65  0.910
   3.059  0.610  6.39    0.81   -7.51    0.38    0.00   -7.13 2.895E-01

  10.589 29.889  8.59    0.77   -2.92    0.36    0.00   -2.56  0.910
   3.051  0.608  6.43    0.81   -7.41    0.39    0.00   -7.02 2.942E-01

  10.589 29.889  8.57    0.78   -2.85    0.36    0.00   -2.48  0.910
   3.043  0.605  6.47    0.82   -7.31    0.39    0.00   -6.92 2.989E-01

  10.589 29.889  8.55    0.79   -2.76    0.36    0.00   -2.39  0.910
   3.035  0.603  6.51    0.83   -7.20    0.39    0.00   -6.81 3.037E-01

  10.589 29.889  8.53    0.79   -2.67    0.37    0.00   -2.30  0.910
   3.027  0.601  6.54    0.83   -7.10    0.40    0.00   -6.70 3.085E-01

  10.589 29.889  8.50    0.80   -2.58    0.37    0.00   -2.21  0.911
   3.019  0.599  6.58    0.84   -6.99    0.40    0.00   -6.59 3.134E-01

  10.589 29.889  8.48    0.81   -2.50    0.37    0.00   -2.12  0.911
   3.011  0.596  6.62    0.85   -6.89    0.40    0.00   -6.48 3.183E-01

  10.589 29.889  8.46    0.81   -2.41    0.38    0.00   -2.03  0.911
   3.003  0.594  6.66    0.86   -6.78    0.41    0.00   -6.38 3.232E-01

  10.589 29.889  8.44    0.82   -2.33    0.38    0.00   -1.94  0.912
   2.995  0.592  6.69    0.87   -6.68    0.41    0.00   -6.27 3.282E-01

  10.589 29.889  8.41    0.83   -2.24    0.38    0.00   -1.86  0.911
   2.987  0.590  6.73    0.87   -6.57    0.41    0.00   -6.16 3.332E-01

  10.589 29.889  8.39    0.84   -2.15    0.39    0.00   -1.76  0.912
   2.979  0.588  6.77    0.88   -6.47    0.42    0.00   -6.05 3.383E-01

  10.589 29.889  8.37    0.84   -2.07    0.39    0.00   -1.68  0.912
   2.971  0.585  6.81    0.89   -6.36    0.42    0.00   -5.94 3.434E-01

  10.589 29.889  8.35    0.85   -1.98    0.40    0.00   -1.58  0.912
   2.963  0.583  6.84    0.90   -6.25    0.43    0.00   -5.83 3.486E-01

  10.589 29.969  9.14    0.65   -4.87    0.32    0.00   -4.56  0.911
   3.227  0.661  5.56    0.68   -9.78    0.34    0.00   -9.44 1.940E-01

  10.589 29.969  9.11    0.65   -4.79    0.32    0.00   -4.48  0.912
   3.219  0.659  5.60    0.69   -9.69    0.34    0.00   -9.34 1.977E-01

  10.589 29.969  9.09    0.66   -4.71    0.32    0.00   -4.39  0.912
   3.211  0.657  5.63    0.69   -9.58    0.34    0.00   -9.24 2.014E-01

  10.589 29.969  9.07    0.66   -4.62    0.32    0.00   -4.30  0.911
   3.203  0.654  5.67    0.70   -9.48    0.35    0.00   -9.13 2.052E-01

  10.589 29.969  9.05    0.67   -4.52    0.32    0.00   -4.20  0.910
   3.195  0.652  5.71    0.70   -9.35    0.35    0.00   -9.01 2.090E-01

  10.589 29.969  9.02    0.67   -4.45    0.32    0.00   -4.13  0.910
   3.187  0.650  5.75    0.71   -9.27    0.35    0.00   -8.92 2.128E-01

  10.589 29.969  9.00    0.68   -4.37    0.32    0.00   -4.05  0.910
   3.179  0.647  5.78    0.71   -9.17    0.35    0.00   -8.82 2.167E-01

  10.589 29.969  8.98    0.68   -4.29    0.33    0.00   -3.96  0.911
   3.171  0.645  5.82    0.72   -9.07    0.35    0.00   -8.72 2.207E-01

  10.589 29.969  8.96    0.69   -4.20    0.33    0.00   -3.87  0.910
   3.163  0.643  5.86    0.72   -8.96    0.35    0.00   -8.61 2.246E-01

  10.589 29.969  8.93    0.69   -4.12    0.33    0.00   -3.79  0.910
   3.155  0.640  5.90    0.73   -8.86    0.35    0.00   -8.51 2.287E-01

  10.589 29.969  8.91    0.70   -4.03    0.33    0.00   -3.70  0.910
   3.147  0.638  5.93    0.73   -8.76    0.36    0.00   -8.40 2.327E-01

  10.589 29.969  8.89    0.70   -3.95    0.33    0.00   -3.62  0.910
   3.139  0.636  5.97    0.74   -8.65    0.36    0.00   -8.30 2.368E-01

  10.589 29.969  8.87    0.71   -3.86    0.33    0.00   -3.52  0.910
   3.131  0.633  6.01    0.74   -8.54    0.36    0.00   -8.18 2.410E-01

  10.589 29.969  8.84    0.71   -3.77    0.34    0.00   -3.44  0.910
   3.123  0.631  6.05    0.75   -8.44    0.36    0.00   -8.08 2.452E-01

  10.589 29.969  8.82    0.72   -3.69    0.34    0.00   -3.36  0.909
   3.115  0.629  6.09    0.76   -8.34    0.36    0.00   -7.98 2.494E-01

  10.589 29.969  8.80    0.72   -3.61    0.34    0.00   -3.27  0.909
   3.107  0.627  6.12    0.76   -8.24    0.37    0.00   -7.88 2.537E-01

  10.589 29.969  8.77    0.73   -3.53    0.34    0.00   -3.18  0.910
   3.099  0.624  6.16    0.77   -8.14    0.37    0.00   -7.77 2.580E-01

  10.589 29.969  8.75    0.74   -3.44    0.34    0.00   -3.09  0.907
   3.091  0.622  6.20    0.77   -8.03    0.37    0.00   -7.66 2.624E-01

  10.589 29.969  8.73    0.74   -3.36    0.35    0.00   -3.01  0.906
   3.083  0.620  6.24    0.78   -7.93    0.37    0.00   -7.56 2.668E-01

  10.589 29.969  8.71    0.75   -3.27    0.35    0.00   -2.92  0.908
   3.075  0.617  6.27    0.78   -7.83    0.38    0.00   -7.46 2.713E-01

  10.589 29.969  8.68    0.75   -3.19    0.35    0.00   -2.83  0.910
   3.067  0.615  6.31    0.79   -7.72    0.38    0.00   -7.35 2.758E-01

  10.589 29.969  8.66    0.76   -3.10    0.35    0.00   -2.75  0.910
   3.059  0.613  6.35    0.80   -7.62    0.38    0.00   -7.24 2.803E-01

  10.589 29.969  8.64    0.77   -3.02    0.36    0.00   -2.66  0.910
   3.051  0.611  6.39    0.81   -7.52    0.38    0.00   -7.13 2.849E-01

  10.589 29.969  8.62    0.77   -2.94    0.36    0.00   -2.57  0.910
   3.043  0.608  6.42    0.81   -7.42    0.39    0.00   -7.03 2.895E-01

  10.589 29.969  8.59    0.78   -2.85    0.36    0.00   -2.49  0.910
   3.035  0.606  6.46    0.82   -7.32    0.39    0.00   -6.93 2.942E-01

  10.589 29.969  8.57    0.79   -2.77    0.37    0.00   -2.40  0.910
   3.027  0.604  6.50    0.83   -7.21    0.39    0.00   -6.81 2.989E-01

  10.589 29.969  8.55    0.79   -2.68    0.37    0.00   -2.31  0.910
   3.019  0.602  6.54    0.84   -7.10    0.40    0.00   -6.71 3.037E-01

  10.589 29.969  8.53    0.80   -2.59    0.37    0.00   -2.22  0.910
   3.011  0.600  6.58    0.84   -7.00    0.40    0.00   -6.60 3.085E-01

  10.589 29.969  8.50    0.81   -2.50    0.38    0.00   -2.13  0.911
   3.003  0.597  6.61    0.85   -6.89    0.40    0.00   -6.49 3.133E-01

  10.589 29.969  8.48    0.82   -2.42    0.38    0.00   -2.04  0.911
   2.995  0.595  6.65    0.86   -6.79    0.41    0.00   -6.38 3.182E-01

  10.589 29.969  8.46    0.82   -2.33    0.38    0.00   -1.95  0.911
   2.987  0.593  6.69    0.87   -6.68    0.41    0.00   -6.27 3.231E-01

  10.589 29.969  8.44    0.83   -2.25    0.39    0.00   -1.86  0.911
   2.979  0.591  6.73    0.88   -6.58    0.42    0.00   -6.16 3.281E-01

  10.589 29.969  8.41    0.84   -2.16    0.39    0.00   -1.77  0.912
   2.971  0.588  6.76    0.88   -6.47    0.42    0.00   -6.05 3.331E-01

  10.589 29.969  8.39    0.85   -2.08    0.39    0.00   -1.68  0.912
   2.963  0.586  6.80    0.89   -6.37    0.42    0.00   -5.94 3.382E-01

  10.589 30.049  9.19    0.64   -4.97    0.32    0.00   -4.65  0.913
   3.227  0.665  5.51    0.68   -9.89    0.34    0.00   -9.55 1.869E-01

  10.589 30.049  9.16    0.65   -4.89    0.32    0.00   -4.57  0.912
   3.219  0.662  5.55    0.68   -9.80    0.34    0.00   -9.46 1.905E-01

  10.589 30.049  9.14    0.65   -4.81    0.32    0.00   -4.49  0.911
   3.211  0.660  5.59    0.69   -9.70    0.34    0.00   -9.35 1.941E-01

  10.589 30.049  9.12    0.66   -4.72    0.32    0.00   -4.40  0.911
   3.203  0.658  5.62    0.69   -9.59    0.35    0.00   -9.25 1.978E-01

  10.589 30.049  9.09    0.66   -4.63    0.32    0.00   -4.31  0.911
   3.195  0.655  5.66    0.70   -9.49    0.35    0.00   -9.14 2.015E-01

  10.589 30.049  9.07    0.67   -4.53    0.32    0.00   -4.21  0.911
   3.187  0.653  5.70    0.70   -9.37    0.35    0.00   -9.02 2.052E-01

  10.589 30.049  9.05    0.67   -4.47    0.32    0.00   -4.14  0.910
   3.179  0.651  5.74    0.71   -9.28    0.35    0.00   -8.93 2.090E-01

  10.589 30.049  9.03    0.68   -4.38    0.32    0.00   -4.06  0.910
   3.171  0.648  5.78    0.71   -9.18    0.35    0.00   -8.83 2.129E-01

  10.589 30.049  9.00    0.68   -4.30    0.33    0.00   -3.97  0.911
   3.163  0.646  5.81    0.72   -9.08    0.35    0.00   -8.73 2.168E-01

  10.589 30.049  8.98    0.69   -4.21    0.33    0.00   -3.89  0.909
   3.155  0.644  5.85    0.72   -8.98    0.35    0.00   -8.62 2.207E-01

  10.589 30.049  8.96    0.69   -4.13    0.33    0.00   -3.80  0.910
   3.147  0.641  5.89    0.73   -8.87    0.36    0.00   -8.51 2.247E-01

  10.589 30.049  8.93    0.70   -4.05    0.33    0.00   -3.71  0.909
   3.139  0.639  5.93    0.73   -8.77    0.36    0.00   -8.41 2.287E-01

  10.589 30.049  8.91    0.70   -3.96    0.33    0.00   -3.63  0.910
   3.131  0.637  5.96    0.74   -8.67    0.36    0.00   -8.31 2.328E-01

  10.589 30.049  8.89    0.71   -3.87    0.33    0.00   -3.53  0.909
   3.123  0.634  6.00    0.75   -8.55    0.36    0.00   -8.19 2.369E-01

  10.589 30.049  8.87    0.71   -3.78    0.34    0.00   -3.45  0.910
   3.115  0.632  6.04    0.75   -8.45    0.36    0.00   -8.09 2.410E-01

  10.589 30.049  8.84    0.72   -3.71    0.34    0.00   -3.37  0.909
   3.107  0.630  6.08    0.76   -8.36    0.37    0.00   -7.99 2.452E-01

  10.589 30.049  8.82    0.73   -3.62    0.34    0.00   -3.28  0.910
   3.099  0.628  6.12    0.76   -8.25    0.37    0.00   -7.88 2.495E-01

  10.589 30.049  8.80    0.73   -3.54    0.34    0.00   -3.19  0.910
   3.091  0.625  6.15    0.77   -8.15    0.37    0.00   -7.78 2.537E-01

  10.589 30.049  8.78    0.74   -3.45    0.35    0.00   -3.10  0.909
   3.083  0.623  6.19    0.78   -8.04    0.37    0.00   -7.67 2.581E-01

  10.589 30.049  8.75    0.74   -3.37    0.35    0.00   -3.02  0.905
   3.075  0.621  6.23    0.78   -7.94    0.37    0.00   -7.57 2.624E-01

  10.589 30.049  8.73    0.75   -3.28    0.35    0.00   -2.93  0.908
   3.067  0.618  6.27    0.79   -7.84    0.38    0.00   -7.46 2.668E-01

  10.589 30.049  8.71    0.76   -3.20    0.35    0.00   -2.85  0.910
   3.059  0.616  6.30    0.80   -7.74    0.38    0.00   -7.36 2.713E-01

  10.589 30.049  8.68    0.76   -3.11    0.36    0.00   -2.76  0.909
   3.051  0.614  6.34    0.80   -7.63    0.38    0.00   -7.25 2.758E-01

  10.589 30.049  8.66    0.77   -3.03    0.36    0.00   -2.67  0.910
   3.043  0.612  6.38    0.81   -7.53    0.39    0.00   -7.14 2.803E-01

  10.589 30.049  8.64    0.78   -2.94    0.36    0.00   -2.58  0.910
   3.035  0.609  6.42    0.82   -7.42    0.39    0.00   -7.03 2.849E-01

  10.589 30.049  8.62    0.78   -2.86    0.36    0.00   -2.50  0.909
   3.027  0.607  6.46    0.82   -7.32    0.39    0.00   -6.93 2.895E-01

  10.589 30.049  8.59    0.79   -2.78    0.37    0.00   -2.41  0.910
   3.019  0.605  6.49    0.83   -7.22    0.39    0.00   -6.82 2.942E-01

  10.589 30.049  8.57    0.80   -2.68    0.37    0.00   -2.31  0.910
   3.011  0.603  6.53    0.84   -7.11    0.40    0.00   -6.71 2.989E-01

  10.589 30.049  8.55    0.80   -2.60    0.37    0.00   -2.22  0.911
   3.003  0.600  6.57    0.85   -7.00    0.40    0.00   -6.60 3.037E-01

  10.589 30.049  8.52    0.81   -2.51    0.38    0.00   -2.13  0.911
   2.995  0.598  6.61    0.85   -6.90    0.41    0.00   -6.49 3.085E-01

  10.589 30.049  8.50    0.82   -2.42    0.38    0.00   -2.04  0.911
   2.987  0.596  6.64    0.86   -6.79    0.41    0.00   -6.38 3.133E-01

  10.589 30.049  8.48    0.83   -2.34    0.38    0.00   -1.96  0.911
   2.979  0.594  6.68    0.87   -6.69    0.41    0.00   -6.28 3.182E-01

  10.589 30.049  8.46    0.83   -2.25    0.39    0.00   -1.87  0.911
   2.971  0.592  6.72    0.88   -6.58    0.42    0.00   -6.17 3.231E-01

  10.589 30.049  8.43    0.84   -2.17    0.39    0.00   -1.78  0.912
   2.963  0.589  6.76    0.89   -6.48    0.42    0.00   -6.06 3.281E-01

  10.589 30.129  9.23    0.64   -5.07    0.32    0.00   -4.75  0.913
   3.227  0.668  5.46    0.68  -10.02    0.34    0.00   -9.67 1.799E-01

  10.589 30.129  9.21    0.65   -4.99    0.32    0.00   -4.67  0.914
   3.219  0.666  5.50    0.68   -9.92    0.34    0.00   -9.57 1.834E-01

  10.589 30.129  9.19    0.65   -4.89    0.32    0.00   -4.58  0.911
   3.211  0.664  5.54    0.69   -9.81    0.34    0.00   -9.46 1.870E-01

  10.589 30.129  9.16    0.66   -4.82    0.32    0.00   -4.50  0.911
   3.203  0.661  5.58    0.69   -9.71    0.34    0.00   -9.36 1.906E-01

  10.589 30.129  9.14    0.66   -4.73    0.32    0.00   -4.41  0.912
   3.195  0.659  5.61    0.69   -9.61    0.35    0.00   -9.26 1.942E-01

  10.589 30.129  9.12    0.66   -4.65    0.32    0.00   -4.33  0.911
   3.187  0.656  5.65    0.70   -9.50    0.35    0.00   -9.16 1.979E-01

  10.589 30.129  9.10    0.67   -4.55    0.32    0.00   -4.22  0.912
   3.179  0.654  5.69    0.70   -9.38    0.35    0.00   -9.03 2.016E-01

  10.589 30.129  9.07    0.67   -4.46    0.32    0.00   -4.13  0.910
   3.171  0.652  5.73    0.71   -9.27    0.35    0.00   -8.92 2.054E-01

  10.589 30.129  9.05    0.68   -4.39    0.33    0.00   -4.06  0.910
   3.163  0.649  5.77    0.71   -9.19    0.35    0.00   -8.84 2.092E-01

  10.589 30.129  9.03    0.68   -4.31    0.33    0.00   -3.98  0.910
   3.155  0.647  5.80    0.72   -9.09    0.35    0.00   -8.74 2.130E-01

  10.589 30.129  9.00    0.69   -4.23    0.33    0.00   -3.90  0.910
   3.147  0.645  5.84    0.73   -8.99    0.35    0.00   -8.63 2.169E-01

  10.589 30.129  8.98    0.69   -4.14    0.33    0.00   -3.80  0.911
   3.139  0.642  5.88    0.73   -8.88    0.36    0.00   -8.52 2.208E-01

  10.589 30.129  8.96    0.70   -4.06    0.33    0.00   -3.72  0.909
   3.131  0.640  5.92    0.74   -8.78    0.36    0.00   -8.42 2.248E-01

  10.589 30.129  8.94    0.70   -3.97    0.33    0.00   -3.64  0.910
   3.123  0.638  5.96    0.74   -8.67    0.36    0.00   -8.31 2.288E-01

  10.589 30.129  8.91    0.71   -3.88    0.34    0.00   -3.54  0.909
   3.115  0.635  5.99    0.75   -8.56    0.36    0.00   -8.20 2.329E-01

  10.589 30.129  8.89    0.72   -3.79    0.34    0.00   -3.46  0.910
   3.107  0.633  6.03    0.75   -8.46    0.36    0.00   -8.10 2.370E-01

  10.589 30.129  8.87    0.72   -3.72    0.34    0.00   -3.38  0.910
   3.099  0.631  6.07    0.76   -8.37    0.37    0.00   -8.00 2.411E-01

  10.589 30.129  8.84    0.73   -3.63    0.34    0.00   -3.29  0.910
   3.091  0.629  6.11    0.77   -8.26    0.37    0.00   -7.89 2.453E-01

  10.589 30.129  8.82    0.73   -3.55    0.34    0.00   -3.20  0.910
   3.083  0.626  6.14    0.77   -8.16    0.37    0.00   -7.78 2.495E-01

  10.589 30.129  8.80    0.74   -3.46    0.35    0.00   -3.11  0.909
   3.075  0.624  6.18    0.78   -8.05    0.37    0.00   -7.68 2.538E-01

  10.589 30.129  8.78    0.75   -3.37    0.35    0.00   -3.03  0.905
   3.067  0.622  6.22    0.78   -7.95    0.37    0.00   -7.57 2.581E-01

  10.589 30.129  8.75    0.75   -3.29    0.35    0.00   -2.94  0.908
   3.059  0.619  6.26    0.79   -7.85    0.38    0.00   -7.47 2.625E-01

  10.589 30.129  8.73    0.76   -3.21    0.35    0.00   -2.85  0.908
   3.051  0.617  6.30    0.80   -7.74    0.38    0.00   -7.36 2.669E-01

  10.589 30.129  8.71    0.76   -3.12    0.36    0.00   -2.76  0.910
   3.043  0.615  6.33    0.81   -7.64    0.38    0.00   -7.25 2.714E-01

  10.589 30.129  8.68    0.77   -3.04    0.36    0.00   -2.68  0.910
   3.035  0.613  6.37    0.81   -7.53    0.39    0.00   -7.15 2.759E-01

  10.589 30.129  8.66    0.78   -2.95    0.36    0.00   -2.59  0.910
   3.027  0.610  6.41    0.82   -7.43    0.39    0.00   -7.04 2.804E-01

  10.589 30.129  8.64    0.78   -2.86    0.37    0.00   -2.50  0.909
   3.019  0.608  6.45    0.83   -7.32    0.39    0.00   -6.93 2.850E-01

  10.589 30.129  8.61    0.79   -2.78    0.37    0.00   -2.41  0.910
   3.011  0.606  6.49    0.83   -7.23    0.40    0.00   -6.83 2.896E-01

  10.589 30.129  8.59    0.80   -2.69    0.37    0.00   -2.32  0.910
   3.003  0.604  6.52    0.84   -7.11    0.40    0.00   -6.71 2.943E-01

  10.589 30.129  8.57    0.81   -2.60    0.37    0.00   -2.23  0.910
   2.995  0.601  6.56    0.85   -7.01    0.40    0.00   -6.60 2.990E-01

  10.589 30.129  8.55    0.81   -2.52    0.38    0.00   -2.14  0.911
   2.987  0.599  6.60    0.86   -6.90    0.41    0.00   -6.50 3.037E-01

  10.589 30.129  8.52    0.82   -2.43    0.38    0.00   -2.05  0.911
   2.979  0.597  6.64    0.86   -6.80    0.41    0.00   -6.39 3.085E-01

  10.589 30.129  8.50    0.83   -2.35    0.38    0.00   -1.96  0.911
   2.971  0.595  6.68    0.87   -6.69    0.41    0.00   -6.28 3.134E-01

  10.589 30.129  8.48    0.84   -2.26    0.39    0.00   -1.87  0.911
   2.963  0.592  6.71    0.88   -6.59    0.42    0.00   -6.17 3.183E-01

  10.589 30.209  9.28    0.64   -5.17    0.32    0.00   -4.85  0.914
   3.227  0.672  5.41    0.67  -10.13    0.34    0.00   -9.79 1.732E-01

  10.589 30.209  9.26    0.64   -5.09    0.32    0.00   -4.77  0.913
   3.219  0.669  5.45    0.68  -10.03    0.34    0.00   -9.69 1.766E-01

  10.589 30.209  9.23    0.65   -5.00    0.32    0.00   -4.68  0.913
   3.211  0.667  5.49    0.68   -9.93    0.34    0.00   -9.58 1.801E-01

  10.589 30.209  9.21    0.65   -4.91    0.32    0.00   -4.59  0.912
   3.203  0.665  5.53    0.69   -9.82    0.35    0.00   -9.47 1.836E-01

  10.589 30.209  9.19    0.66   -4.83    0.32    0.00   -4.51  0.911
   3.195  0.662  5.57    0.69   -9.72    0.35    0.00   -9.37 1.871E-01

  10.589 30.209  9.17    0.66   -4.74    0.32    0.00   -4.42  0.911
   3.187  0.660  5.60    0.70   -9.62    0.35    0.00   -9.27 1.907E-01

  10.589 30.209  9.14    0.67   -4.66    0.32    0.00   -4.34  0.912
   3.179  0.658  5.64    0.70   -9.51    0.35    0.00   -9.17 1.944E-01

  10.589 30.209  9.12    0.67   -4.56    0.32    0.00   -4.23  0.911
   3.171  0.655  5.68    0.71   -9.39    0.35    0.00   -9.04 1.980E-01

  10.589 30.209  9.10    0.68   -4.47    0.33    0.00   -4.14  0.910
   3.163  0.653  5.72    0.71   -9.28    0.35    0.00   -8.93 2.017E-01

  10.589 30.209  9.07    0.68   -4.40    0.33    0.00   -4.07  0.910
   3.155  0.650  5.76    0.72   -9.20    0.35    0.00   -8.85 2.055E-01

  10.589 30.209  9.05    0.69   -4.32    0.33    0.00   -3.99  0.910
   3.147  0.648  5.79    0.72   -9.10    0.35    0.00   -8.74 2.093E-01

  10.589 30.209  9.03    0.69   -4.24    0.33    0.00   -3.91  0.910
   3.139  0.646  5.83    0.73   -9.00    0.36    0.00   -8.64 2.131E-01

  10.589 30.209  9.00    0.70   -4.15    0.33    0.00   -3.81  0.911
   3.131  0.643  5.87    0.73   -8.89    0.36    0.00   -8.53 2.170E-01

  10.589 30.209  8.98    0.70   -4.07    0.33    0.00   -3.73  0.909
   3.123  0.641  5.91    0.74   -8.79    0.36    0.00   -8.43 2.210E-01

  10.589 30.209  8.96    0.71   -3.98    0.34    0.00   -3.64  0.910
   3.115  0.639  5.95    0.74   -8.68    0.36    0.00   -8.32 2.249E-01

  10.589 30.209  8.94    0.71   -3.90    0.34    0.00   -3.56  0.909
   3.107  0.636  5.99    0.75   -8.58    0.36    0.00   -8.22 2.290E-01

