EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
H3_kin9_2nd                                                             
                                                                        
Hall A 2018: 25 cm Tritium target                                       
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  1,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00045; twall=0.00481; tbeam=0.00291; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.227  0.619  6.14    0.73   -8.78    0.31    0.00   -8.47 3.888E-01

  10.589 28.974  8.53    0.70   -3.81    0.29    0.00   -3.52  0.798
   3.219  0.617  6.18    0.73   -8.65    0.31    0.00   -8.34 3.952E-01

  10.589 28.974  8.51    0.71   -3.77    0.29    0.00   -3.47  0.797
   3.211  0.615  6.21    0.74   -8.58    0.31    0.00   -8.28 4.017E-01

  10.589 28.974  8.49    0.71   -3.68    0.29    0.00   -3.39  0.796
   3.203  0.613  6.25    0.74   -8.49    0.31    0.00   -8.18 4.082E-01

  10.589 28.974  8.47    0.72   -3.61    0.29    0.00   -3.31  0.795
   3.195  0.610  6.29    0.75   -8.39    0.31    0.00   -8.08 4.148E-01

  10.589 28.974  8.45    0.72   -3.53    0.29    0.00   -3.23  0.793
   3.187  0.608  6.32    0.76   -8.30    0.31    0.00   -7.98 4.215E-01

  10.589 28.974  8.43    0.73   -3.45    0.30    0.00   -3.15  0.792
   3.179  0.606  6.36    0.76   -8.20    0.31    0.00   -7.88 4.283E-01

  10.589 28.974  8.41    0.73   -3.37    0.30    0.00   -3.07  0.791
   3.171  0.604  6.40    0.77   -8.10    0.32    0.00   -7.79 4.351E-01

  10.589 28.974  8.38    0.74   -3.29    0.30    0.00   -2.99  0.790
   3.163  0.602  6.43    0.77   -8.01    0.32    0.00   -7.69 4.419E-01

  10.589 28.974  8.36    0.75   -3.20    0.30    0.00   -2.90  0.789
   3.155  0.599  6.47    0.78   -7.90    0.32    0.00   -7.58 4.489E-01

  10.589 28.974  8.34    0.75   -3.13    0.30    0.00   -2.83  0.789
   3.147  0.597  6.50    0.79   -7.81    0.32    0.00   -7.49 4.559E-01

  10.589 28.974  8.32    0.76   -3.05    0.30    0.00   -2.74  0.788
   3.139  0.595  6.54    0.79   -7.71    0.32    0.00   -7.39 4.629E-01

  10.589 28.974  8.30    0.76   -2.96    0.31    0.00   -2.65  0.787
   3.131  0.593  6.58    0.80   -7.61    0.32    0.00   -7.28 4.700E-01

  10.589 28.974  8.28    0.77   -2.88    0.31    0.00   -2.57  0.786
   3.123  0.591  6.61    0.80   -7.51    0.33    0.00   -7.18 4.772E-01

  10.589 28.974  8.26    0.78   -2.81    0.31    0.00   -2.50  0.786
   3.115  0.589  6.65    0.81   -7.42    0.33    0.00   -7.09 4.845E-01

  10.589 28.974  8.24    0.78   -2.73    0.31    0.00   -2.42  0.782
   3.107  0.587  6.69    0.82   -7.33    0.33    0.00   -7.00 4.918E-01

  10.589 28.974  8.21    0.79   -2.64    0.31    0.00   -2.33  0.782
   3.099  0.584  6.72    0.82   -7.22    0.33    0.00   -6.89 4.992E-01

  10.589 28.974  8.19    0.79   -2.56    0.32    0.00   -2.25  0.784
   3.091  0.582  6.76    0.83   -7.13    0.34    0.00   -6.79 5.067E-01

  10.589 28.974  8.17    0.80   -2.48    0.32    0.00   -2.16  0.784
   3.083  0.580  6.79    0.84   -7.03    0.34    0.00   -6.69 5.142E-01

  10.589 28.974  8.15    0.81   -2.40    0.32    0.00   -2.08  0.783
   3.075  0.578  6.83    0.85   -6.93    0.34    0.00   -6.59 5.218E-01

  10.589 28.974  8.13    0.81   -2.33    0.32    0.00   -2.00  0.783
   3.067  0.576  6.87    0.85   -6.84    0.34    0.00   -6.49 5.294E-01

  10.589 28.974  8.11    0.82   -2.25    0.33    0.00   -1.92  0.782
   3.059  0.574  6.90    0.86   -6.74    0.35    0.00   -6.39 5.371E-01

  10.589 28.974  8.09    0.83   -2.16    0.33    0.00   -1.83  0.782
   3.051  0.572  6.94    0.86   -6.64    0.35    0.00   -6.29 5.449E-01

  10.589 28.974  8.07    0.84   -2.09    0.33    0.00   -1.76  0.782
   3.043  0.570  6.97    0.87   -6.55    0.35    0.00   -6.20 5.528E-01

  10.589 28.974  8.04    0.84   -2.00    0.34    0.00   -1.67  0.782
   3.035  0.568  7.01    0.88   -6.44    0.36    0.00   -6.09 5.607E-01

  10.589 28.974  8.02    0.85   -1.92    0.34    0.00   -1.58  0.782
   3.027  0.565  7.05    0.89   -6.34    0.36    0.00   -5.99 5.687E-01

  10.589 28.974  8.00    0.86   -1.84    0.34    0.00   -1.50  0.782
   3.019  0.563  7.08    0.90   -6.25    0.36    0.00   -5.88 5.767E-01

  10.589 28.974  7.98    0.86   -1.76    0.35    0.00   -1.42  0.782
   3.011  0.561  7.12    0.91   -6.15    0.37    0.00   -5.79 5.848E-01

  10.589 28.974  7.96    0.87   -1.68    0.35    0.00   -1.33  0.782
   3.003  0.559  7.16    0.91   -6.05    0.37    0.00   -5.68 5.930E-01

  10.589 28.974  7.94    0.88   -1.60    0.35    0.00   -1.24  0.782
   2.995  0.557  7.19    0.92   -5.95    0.37    0.00   -5.58 6.012E-01

  10.589 28.974  7.92    0.89   -1.51    0.36    0.00   -1.16  0.782
   2.987  0.555  7.23    0.93   -5.85    0.38    0.00   -5.47 6.095E-01

  10.589 28.974  7.90    0.90   -1.43    0.36    0.00   -1.07  0.782
   2.979  0.553  7.26    0.94   -5.75    0.38    0.00   -5.37 6.179E-01

  10.589 28.974  7.88    0.90   -1.34    0.36    0.00   -0.98  0.783
   2.971  0.551  7.30    0.95   -5.64    0.38    0.00   -5.26 6.263E-01

  10.589 28.974  7.85    0.91   -1.26    0.37    0.00   -0.89  0.783
   2.963  0.549  7.34    0.96   -5.54    0.39    0.00   -5.15 6.348E-01

  10.589 28.974  7.83    0.92   -1.17    0.37    0.00   -0.80  0.783
   2.955  0.547  7.37    0.96   -5.44    0.39    0.00   -5.05 6.434E-01

  10.589 29.054  8.60    0.69   -4.02    0.29    0.00   -3.73  0.802
   3.227  0.623  6.10    0.73   -8.89    0.31    0.00   -8.58 3.754E-01

  10.589 29.054  8.58    0.70   -3.94    0.29    0.00   -3.65  0.800
   3.219  0.620  6.13    0.73   -8.79    0.31    0.00   -8.48 3.817E-01

  10.589 29.054  8.56    0.70   -3.86    0.29    0.00   -3.57  0.798
   3.211  0.618  6.17    0.74   -8.69    0.31    0.00   -8.38 3.880E-01

  10.589 29.054  8.54    0.71   -3.78    0.29    0.00   -3.49  0.797
   3.203  0.616  6.20    0.74   -8.60    0.31    0.00   -8.29 3.944E-01

  10.589 29.054  8.51    0.71   -3.70    0.29    0.00   -3.40  0.796
   3.195  0.614  6.24    0.75   -8.50    0.31    0.00   -8.19 4.009E-01

  10.589 29.054  8.49    0.72   -3.62    0.29    0.00   -3.32  0.794
   3.187  0.611  6.28    0.75   -8.40    0.31    0.00   -8.09 4.074E-01

  10.589 29.054  8.47    0.73   -3.54    0.30    0.00   -3.24  0.793
   3.179  0.609  6.31    0.76   -8.31    0.31    0.00   -7.99 4.140E-01

  10.589 29.054  8.45    0.73   -3.46    0.30    0.00   -3.16  0.792
   3.171  0.607  6.35    0.76   -8.21    0.31    0.00   -7.90 4.207E-01

  10.589 29.054  8.43    0.74   -3.38    0.30    0.00   -3.08  0.791
   3.163  0.605  6.39    0.77   -8.11    0.32    0.00   -7.80 4.274E-01

  10.589 29.054  8.41    0.74   -3.30    0.30    0.00   -3.00  0.790
   3.155  0.603  6.42    0.78   -8.02    0.32    0.00   -7.70 4.342E-01

  10.589 29.054  8.39    0.75   -3.22    0.30    0.00   -2.91  0.789
   3.147  0.601  6.46    0.78   -7.91    0.32    0.00   -7.59 4.410E-01

  10.589 29.054  8.37    0.75   -3.14    0.30    0.00   -2.84  0.788
   3.139  0.598  6.50    0.79   -7.82    0.32    0.00   -7.50 4.479E-01

  10.589 29.054  8.34    0.76   -3.06    0.31    0.00   -2.76  0.788
   3.131  0.596  6.53    0.79   -7.72    0.32    0.00   -7.40 4.549E-01

  10.589 29.054  8.32    0.77   -2.98    0.31    0.00   -2.67  0.787
   3.123  0.594  6.57    0.80   -7.63    0.33    0.00   -7.30 4.620E-01

  10.589 29.054  8.30    0.77   -2.89    0.31    0.00   -2.58  0.786
   3.115  0.592  6.60    0.81   -7.52    0.33    0.00   -7.19 4.691E-01

  10.589 29.054  8.28    0.78   -2.81    0.31    0.00   -2.50  0.785
   3.107  0.590  6.64    0.81   -7.43    0.33    0.00   -7.10 4.763E-01

  10.589 29.054  8.26    0.78   -2.74    0.31    0.00   -2.43  0.782
   3.099  0.588  6.68    0.82   -7.34    0.33    0.00   -7.00 4.835E-01

  10.589 29.054  8.24    0.79   -2.66    0.31    0.00   -2.35  0.781
   3.091  0.585  6.71    0.83   -7.24    0.33    0.00   -6.91 4.908E-01

  10.589 29.054  8.22    0.80   -2.57    0.32    0.00   -2.26  0.784
   3.083  0.583  6.75    0.83   -7.14    0.34    0.00   -6.80 4.982E-01

  10.589 29.054  8.20    0.80   -2.49    0.32    0.00   -2.17  0.783
   3.075  0.581  6.79    0.84   -7.04    0.34    0.00   -6.70 5.057E-01

  10.589 29.054  8.17    0.81   -2.41    0.32    0.00   -2.09  0.783
   3.067  0.579  6.82    0.85   -6.94    0.34    0.00   -6.60 5.132E-01

  10.589 29.054  8.15    0.82   -2.33    0.33    0.00   -2.01  0.783
   3.059  0.577  6.86    0.85   -6.84    0.34    0.00   -6.50 5.207E-01

  10.589 29.054  8.13    0.82   -2.26    0.33    0.00   -1.93  0.782
   3.051  0.575  6.89    0.86   -6.75    0.35    0.00   -6.40 5.284E-01

  10.589 29.054  8.11    0.83   -2.17    0.33    0.00   -1.84  0.782
   3.043  0.573  6.93    0.87   -6.65    0.35    0.00   -6.30 5.361E-01

  10.589 29.054  8.09    0.84   -2.10    0.33    0.00   -1.77  0.782
   3.035  0.571  6.97    0.88   -6.56    0.35    0.00   -6.20 5.438E-01

  10.589 29.054  8.07    0.85   -2.01    0.34    0.00   -1.68  0.782
   3.027  0.568  7.00    0.88   -6.45    0.36    0.00   -6.10 5.517E-01

  10.589 29.054  8.05    0.85   -1.93    0.34    0.00   -1.59  0.782
   3.019  0.566  7.04    0.89   -6.35    0.36    0.00   -5.99 5.596E-01

  10.589 29.054  8.02    0.86   -1.85    0.34    0.00   -1.51  0.782
   3.011  0.564  7.08    0.90   -6.25    0.36    0.00   -5.89 5.675E-01

  10.589 29.054  8.00    0.87   -1.77    0.35    0.00   -1.43  0.782
   3.003  0.562  7.11    0.91   -6.16    0.37    0.00   -5.79 5.756E-01

  10.589 29.054  7.98    0.87   -1.69    0.35    0.00   -1.34  0.782
   2.995  0.560  7.15    0.92   -6.06    0.37    0.00   -5.69 5.836E-01

  10.589 29.054  7.96    0.88   -1.61    0.35    0.00   -1.25  0.782
   2.987  0.558  7.19    0.92   -5.96    0.37    0.00   -5.59 5.918E-01

  10.589 29.054  7.94    0.89   -1.52    0.36    0.00   -1.17  0.782
   2.979  0.556  7.22    0.93   -5.86    0.38    0.00   -5.48 6.000E-01

  10.589 29.054  7.92    0.90   -1.44    0.36    0.00   -1.08  0.782
   2.971  0.554  7.26    0.94   -5.75    0.38    0.00   -5.37 6.083E-01

  10.589 29.054  7.90    0.91   -1.35    0.36    0.00   -0.99  0.782
   2.963  0.552  7.29    0.95   -5.65    0.38    0.00   -5.27 6.167E-01

  10.589 29.054  7.88    0.91   -1.26    0.37    0.00   -0.90  0.783
   2.955  0.550  7.33    0.96   -5.54    0.39    0.00   -5.16 6.251E-01

  10.589 29.134  8.65    0.69   -4.09    0.29    0.00   -3.81  0.804
   3.227  0.626  6.05    0.72   -8.98    0.31    0.00   -8.67 3.624E-01

  10.589 29.134  8.63    0.70   -4.03    0.29    0.00   -3.74  0.802
   3.219  0.624  6.09    0.73   -8.90    0.31    0.00   -8.59 3.685E-01

  10.589 29.134  8.60    0.70   -3.95    0.29    0.00   -3.66  0.800
   3.211  0.621  6.12    0.73   -8.80    0.31    0.00   -8.49 3.747E-01

  10.589 29.134  8.58    0.71   -3.87    0.29    0.00   -3.58  0.799
   3.203  0.619  6.16    0.74   -8.71    0.31    0.00   -8.40 3.810E-01

  10.589 29.134  8.56    0.71   -3.75    0.29    0.00   -3.46  0.797
   3.195  0.617  6.19    0.74   -8.57    0.31    0.00   -8.26 3.873E-01

  10.589 29.134  8.54    0.72   -3.71    0.29    0.00   -3.42  0.796
   3.187  0.615  6.23    0.75   -8.51    0.31    0.00   -8.20 3.937E-01

  10.589 29.134  8.52    0.72   -3.63    0.29    0.00   -3.34  0.794
   3.179  0.613  6.27    0.75   -8.42    0.31    0.00   -8.10 4.001E-01

  10.589 29.134  8.50    0.73   -3.55    0.30    0.00   -3.26  0.793
   3.171  0.610  6.30    0.76   -8.32    0.31    0.00   -8.00 4.067E-01

  10.589 29.134  8.48    0.73   -3.47    0.30    0.00   -3.17  0.792
   3.163  0.608  6.34    0.77   -8.22    0.32    0.00   -7.90 4.132E-01

  10.589 29.134  8.45    0.74   -3.39    0.30    0.00   -3.09  0.791
   3.155  0.606  6.38    0.77   -8.13    0.32    0.00   -7.81 4.199E-01

  10.589 29.134  8.43    0.74   -3.31    0.30    0.00   -3.01  0.790
   3.147  0.604  6.41    0.78   -8.03    0.32    0.00   -7.71 4.266E-01

  10.589 29.134  8.41    0.75   -3.23    0.30    0.00   -2.92  0.789
   3.139  0.602  6.45    0.78   -7.92    0.32    0.00   -7.60 4.334E-01

  10.589 29.134  8.39    0.76   -3.15    0.30    0.00   -2.85  0.788
   3.131  0.599  6.49    0.79   -7.83    0.32    0.00   -7.51 4.402E-01

  10.589 29.134  8.37    0.76   -3.07    0.31    0.00   -2.77  0.787
   3.123  0.597  6.52    0.80   -7.74    0.32    0.00   -7.41 4.471E-01

  10.589 29.134  8.35    0.77   -2.99    0.31    0.00   -2.68  0.787
   3.115  0.595  6.56    0.80   -7.64    0.33    0.00   -7.31 4.541E-01

  10.589 29.134  8.33    0.77   -2.90    0.31    0.00   -2.59  0.786
   3.107  0.593  6.60    0.81   -7.53    0.33    0.00   -7.20 4.611E-01

  10.589 29.134  8.30    0.78   -2.82    0.31    0.00   -2.51  0.785
   3.099  0.591  6.63    0.82   -7.43    0.33    0.00   -7.10 4.682E-01

  10.589 29.134  8.28    0.79   -2.75    0.31    0.00   -2.44  0.785
   3.091  0.589  6.67    0.82   -7.35    0.33    0.00   -7.01 4.754E-01

  10.589 29.134  8.26    0.79   -2.67    0.32    0.00   -2.36  0.781
   3.083  0.586  6.71    0.83   -7.25    0.33    0.00   -6.92 4.826E-01

  10.589 29.134  8.24    0.80   -2.58    0.32    0.00   -2.27  0.784
   3.075  0.584  6.74    0.84   -7.15    0.34    0.00   -6.81 4.899E-01

  10.589 29.134  8.22    0.81   -2.50    0.32    0.00   -2.18  0.783
   3.067  0.582  6.78    0.84   -7.05    0.34    0.00   -6.71 4.973E-01

  10.589 29.134  8.20    0.81   -2.42    0.32    0.00   -2.09  0.783
   3.059  0.580  6.81    0.85   -6.94    0.34    0.00   -6.60 5.047E-01

  10.589 29.134  8.17    0.82   -2.34    0.33    0.00   -2.02  0.783
   3.051  0.578  6.85    0.86   -6.85    0.35    0.00   -6.51 5.122E-01

  10.589 29.134  8.15    0.83   -2.27    0.33    0.00   -1.94  0.782
   3.043  0.576  6.89    0.86   -6.76    0.35    0.00   -6.41 5.198E-01

  10.589 29.134  8.13    0.83   -2.18    0.33    0.00   -1.85  0.782
   3.035  0.574  6.92    0.87   -6.66    0.35    0.00   -6.30 5.274E-01

  10.589 29.134  8.11    0.84   -2.10    0.33    0.00   -1.77  0.782
   3.027  0.572  6.96    0.88   -6.56    0.35    0.00   -6.20 5.351E-01

  10.589 29.134  8.09    0.85   -2.02    0.34    0.00   -1.68  0.781
   3.019  0.569  7.00    0.89   -6.46    0.36    0.00   -6.10 5.428E-01

  10.589 29.134  8.07    0.86   -1.94    0.34    0.00   -1.60  0.781
   3.011  0.567  7.03    0.89   -6.36    0.36    0.00   -6.00 5.507E-01

  10.589 29.134  8.05    0.86   -1.86    0.34    0.00   -1.51  0.781
   3.003  0.565  7.07    0.90   -6.26    0.36    0.00   -5.90 5.585E-01

  10.589 29.134  8.02    0.87   -1.78    0.35    0.00   -1.43  0.782
   2.995  0.563  7.11    0.91   -6.16    0.37    0.00   -5.80 5.665E-01

  10.589 29.134  8.00    0.88   -1.69    0.35    0.00   -1.34  0.782
   2.987  0.561  7.14    0.92   -6.06    0.37    0.00   -5.69 5.745E-01

  10.589 29.134  7.98    0.89   -1.61    0.35    0.00   -1.26  0.782
   2.979  0.559  7.18    0.93   -5.97    0.37    0.00   -5.59 5.826E-01

  10.589 29.134  7.96    0.89   -1.53    0.36    0.00   -1.17  0.782
   2.971  0.557  7.22    0.94   -5.86    0.38    0.00   -5.48 5.907E-01

  10.589 29.134  7.94    0.90   -1.45    0.36    0.00   -1.09  0.782
   2.963  0.555  7.25    0.94   -5.76    0.38    0.00   -5.38 5.989E-01

  10.589 29.134  7.92    0.91   -1.36    0.36    0.00   -0.99  0.782
   2.955  0.553  7.29    0.95   -5.66    0.39    0.00   -5.27 6.072E-01

  10.589 29.214  8.69    0.69   -4.21    0.29    0.00   -3.92  0.806
   3.227  0.629  6.00    0.72   -9.11    0.31    0.00   -8.80 3.497E-01

  10.589 29.214  8.67    0.69   -4.12    0.29    0.00   -3.83  0.804
   3.219  0.627  6.04    0.72   -9.01    0.31    0.00   -8.70 3.557E-01

  10.589 29.214  8.65    0.70   -4.04    0.29    0.00   -3.75  0.802
   3.211  0.625  6.08    0.73   -8.91    0.31    0.00   -8.60 3.618E-01

  10.589 29.214  8.63    0.70   -3.96    0.29    0.00   -3.67  0.800
   3.203  0.623  6.11    0.73   -8.81    0.31    0.00   -8.51 3.679E-01

  10.589 29.214  8.61    0.71   -3.88    0.29    0.00   -3.59  0.799
   3.195  0.620  6.15    0.74   -8.72    0.31    0.00   -8.41 3.741E-01

  10.589 29.214  8.59    0.71   -3.77    0.29    0.00   -3.48  0.797
   3.187  0.618  6.19    0.74   -8.59    0.31    0.00   -8.28 3.803E-01

  10.589 29.214  8.56    0.72   -3.72    0.29    0.00   -3.43  0.796
   3.179  0.616  6.22    0.75   -8.52    0.31    0.00   -8.21 3.867E-01

  10.589 29.214  8.54    0.72   -3.64    0.30    0.00   -3.35  0.794
   3.171  0.614  6.26    0.76   -8.43    0.31    0.00   -8.11 3.930E-01

  10.589 29.214  8.52    0.73   -3.57    0.30    0.00   -3.27  0.793
   3.163  0.611  6.30    0.76   -8.33    0.31    0.00   -8.02 3.995E-01

  10.589 29.214  8.50    0.73   -3.48    0.30    0.00   -3.18  0.792
   3.155  0.609  6.33    0.77   -8.23    0.32    0.00   -7.91 4.060E-01

  10.589 29.214  8.48    0.74   -3.40    0.30    0.00   -3.10  0.791
   3.147  0.607  6.37    0.77   -8.13    0.32    0.00   -7.82 4.126E-01

  10.589 29.214  8.46    0.75   -3.33    0.30    0.00   -3.02  0.790
   3.139  0.605  6.40    0.78   -8.04    0.32    0.00   -7.72 4.192E-01

  10.589 29.214  8.43    0.75   -3.24    0.30    0.00   -2.94  0.789
   3.131  0.603  6.44    0.79   -7.94    0.32    0.00   -7.61 4.259E-01

  10.589 29.214  8.41    0.76   -3.16    0.31    0.00   -2.86  0.788
   3.123  0.600  6.48    0.79   -7.84    0.32    0.00   -7.52 4.327E-01

  10.589 29.214  8.39    0.76   -3.08    0.31    0.00   -2.78  0.787
   3.115  0.598  6.51    0.80   -7.75    0.33    0.00   -7.42 4.395E-01

  10.589 29.214  8.37    0.77   -3.00    0.31    0.00   -2.69  0.786
   3.107  0.596  6.55    0.80   -7.65    0.33    0.00   -7.32 4.464E-01

  10.589 29.214  8.35    0.78   -2.91    0.31    0.00   -2.60  0.786
   3.099  0.594  6.59    0.81   -7.54    0.33    0.00   -7.21 4.534E-01

  10.589 29.214  8.33    0.78   -2.83    0.31    0.00   -2.52  0.785
   3.091  0.592  6.62    0.82   -7.44    0.33    0.00   -7.11 4.604E-01

  10.589 29.214  8.31    0.79   -2.76    0.32    0.00   -2.45  0.785
   3.083  0.590  6.66    0.82   -7.36    0.33    0.00   -7.02 4.675E-01

  10.589 29.214  8.28    0.79   -2.68    0.32    0.00   -2.36  0.781
   3.075  0.587  6.70    0.83   -7.26    0.33    0.00   -6.92 4.746E-01

  10.589 29.214  8.26    0.80   -2.59    0.32    0.00   -2.27  0.784
   3.067  0.585  6.73    0.84   -7.15    0.34    0.00   -6.81 4.818E-01

  10.589 29.214  8.24    0.81   -2.51    0.32    0.00   -2.19  0.783
   3.059  0.583  6.77    0.84   -7.06    0.34    0.00   -6.71 4.891E-01

  10.589 29.214  8.22    0.81   -2.43    0.32    0.00   -2.10  0.783
   3.051  0.581  6.81    0.85   -6.95    0.34    0.00   -6.61 4.965E-01

  10.589 29.214  8.20    0.82   -2.35    0.33    0.00   -2.02  0.782
   3.043  0.579  6.84    0.86   -6.86    0.35    0.00   -6.51 5.039E-01

  10.589 29.214  8.18    0.83   -2.27    0.33    0.00   -1.94  0.782
   3.035  0.577  6.88    0.87   -6.76    0.35    0.00   -6.41 5.114E-01

  10.589 29.214  8.15    0.84   -2.19    0.33    0.00   -1.86  0.781
   3.027  0.575  6.92    0.87   -6.67    0.35    0.00   -6.31 5.189E-01

  10.589 29.214  8.13    0.84   -2.11    0.34    0.00   -1.77  0.781
   3.019  0.573  6.95    0.88   -6.56    0.36    0.00   -6.21 5.265E-01

  10.589 29.214  8.11    0.85   -2.03    0.34    0.00   -1.69  0.781
   3.011  0.570  6.99    0.89   -6.47    0.36    0.00   -6.11 5.342E-01

  10.589 29.214  8.09    0.86   -1.95    0.34    0.00   -1.60  0.781
   3.003  0.568  7.03    0.90   -6.37    0.36    0.00   -6.00 5.420E-01

  10.589 29.214  8.07    0.87   -1.86    0.34    0.00   -1.52  0.781
   2.995  0.566  7.06    0.91   -6.27    0.36    0.00   -5.90 5.498E-01

  10.589 29.214  8.05    0.87   -1.79    0.35    0.00   -1.44  0.781
   2.987  0.564  7.10    0.91   -6.17    0.37    0.00   -5.80 5.576E-01

  10.589 29.214  8.02    0.88   -1.70    0.35    0.00   -1.35  0.781
   2.979  0.562  7.14    0.92   -6.07    0.37    0.00   -5.70 5.656E-01

  10.589 29.214  8.00    0.89   -1.62    0.35    0.00   -1.27  0.781
   2.971  0.560  7.17    0.93   -5.97    0.38    0.00   -5.59 5.736E-01

  10.589 29.214  7.98    0.90   -1.54    0.36    0.00   -1.18  0.782
   2.963  0.558  7.21    0.94   -5.87    0.38    0.00   -5.49 5.816E-01

  10.589 29.214  7.96    0.90   -1.45    0.36    0.00   -1.09  0.782
   2.955  0.556  7.25    0.95   -5.77    0.38    0.00   -5.38 5.898E-01

  10.589 29.294  8.74    0.69   -4.30    0.29    0.00   -4.01  0.808
   3.227  0.633  5.96    0.72   -9.21    0.31    0.00   -8.91 3.375E-01

  10.589 29.294  8.72    0.69   -4.22    0.29    0.00   -3.93  0.806
   3.219  0.630  5.99    0.72   -9.12    0.31    0.00   -8.81 3.433E-01

  10.589 29.294  8.70    0.69   -4.14    0.29    0.00   -3.84  0.804
   3.211  0.628  6.03    0.73   -9.02    0.31    0.00   -8.71 3.492E-01

  10.589 29.294  8.67    0.70   -4.04    0.29    0.00   -3.75  0.802
   3.203  0.626  6.07    0.73   -8.91    0.31    0.00   -8.60 3.552E-01

  10.589 29.294  8.65    0.70   -3.97    0.29    0.00   -3.68  0.800
   3.195  0.624  6.10    0.74   -8.82    0.31    0.00   -8.51 3.613E-01

  10.589 29.294  8.63    0.71   -3.90    0.29    0.00   -3.60  0.799
   3.187  0.621  6.14    0.74   -8.73    0.31    0.00   -8.42 3.674E-01

  10.589 29.294  8.61    0.71   -3.78    0.29    0.00   -3.49  0.797
   3.179  0.619  6.18    0.75   -8.60    0.31    0.00   -8.29 3.736E-01

  10.589 29.294  8.59    0.72   -3.74    0.30    0.00   -3.44  0.796
   3.171  0.617  6.21    0.75   -8.54    0.31    0.00   -8.22 3.798E-01

  10.589 29.294  8.57    0.73   -3.65    0.30    0.00   -3.36  0.794
   3.163  0.615  6.25    0.76   -8.44    0.31    0.00   -8.12 3.861E-01

  10.589 29.294  8.54    0.73   -3.58    0.30    0.00   -3.28  0.793
   3.155  0.613  6.29    0.76   -8.34    0.32    0.00   -8.03 3.925E-01

  10.589 29.294  8.52    0.74   -3.50    0.30    0.00   -3.20  0.792
   3.147  0.610  6.32    0.77   -8.25    0.32    0.00   -7.93 3.989E-01

  10.589 29.294  8.50    0.74   -3.41    0.30    0.00   -3.11  0.791
   3.139  0.608  6.36    0.78   -8.15    0.32    0.00   -7.83 4.054E-01

  10.589 29.294  8.48    0.75   -3.33    0.30    0.00   -3.03  0.790
   3.131  0.606  6.40    0.78   -8.05    0.32    0.00   -7.73 4.120E-01

  10.589 29.294  8.46    0.75   -3.26    0.30    0.00   -2.95  0.789
   3.123  0.604  6.43    0.79   -7.95    0.32    0.00   -7.63 4.186E-01

  10.589 29.294  8.44    0.76   -3.17    0.31    0.00   -2.87  0.788
   3.115  0.602  6.47    0.79   -7.85    0.32    0.00   -7.53 4.253E-01

  10.589 29.294  8.41    0.77   -3.09    0.31    0.00   -2.79  0.787
   3.107  0.599  6.51    0.80   -7.76    0.33    0.00   -7.43 4.320E-01

  10.589 29.294  8.39    0.77   -3.01    0.31    0.00   -2.70  0.786
   3.099  0.597  6.54    0.81   -7.66    0.33    0.00   -7.33 4.389E-01

  10.589 29.294  8.37    0.78   -2.92    0.31    0.00   -2.61  0.786
   3.091  0.595  6.58    0.81   -7.55    0.33    0.00   -7.22 4.457E-01

  10.589 29.294  8.35    0.78   -2.84    0.31    0.00   -2.53  0.785
   3.083  0.593  6.62    0.82   -7.45    0.33    0.00   -7.12 4.527E-01

  10.589 29.294  8.33    0.79   -2.77    0.32    0.00   -2.45  0.784
   3.075  0.591  6.65    0.83   -7.36    0.33    0.00   -7.03 4.597E-01

  10.589 29.294  8.31    0.80   -2.69    0.32    0.00   -2.37  0.781
   3.067  0.588  6.69    0.83   -7.27    0.34    0.00   -6.93 4.668E-01

  10.589 29.294  8.28    0.80   -2.60    0.32    0.00   -2.28  0.783
   3.059  0.586  6.73    0.84   -7.16    0.34    0.00   -6.82 4.739E-01

  10.589 29.294  8.26    0.81   -2.52    0.32    0.00   -2.20  0.783
   3.051  0.584  6.76    0.85   -7.06    0.34    0.00   -6.72 4.811E-01

  10.589 29.294  8.24    0.82   -2.44    0.33    0.00   -2.11  0.782
   3.043  0.582  6.80    0.85   -6.96    0.34    0.00   -6.62 4.884E-01

  10.589 29.294  8.22    0.82   -2.36    0.33    0.00   -2.03  0.782
   3.035  0.580  6.84    0.86   -6.86    0.35    0.00   -6.51 4.958E-01

  10.589 29.294  8.20    0.83   -2.28    0.33    0.00   -1.95  0.781
   3.027  0.578  6.87    0.87   -6.77    0.35    0.00   -6.42 5.032E-01

