EXTERNAL/TSAI:  VERSION OF 8/8/96

Marathon                                                                
He3_kin11_1st                                                           
                                                                        
Hall A 2018: 25 cm He3 target                                           
Nominal values - not exact                                              

----*----1----*----2----*----3----*----4----*----5----*----6----*----7--
                                                                        

TARGET (iZ,iA) = (  2,  3);   avgA =   3.000; amuM=  3.016; avgM=  2.809
 targ=TRITIUM; ttarg(rl)=0.00075; twall=0.00519; tbeam=0.00285; tspec=0.00759
         Nseg  =   4
 MODELS: P elastc(ikk)=14; deut elastic=13; inelastc=206; Pauli Supresion= 4
 NUCLEAR METHOD= 1;   NUCLEAR_MODEL= 1
 DIS MODEL=111

    E1    TH    Q2 COS_K         SMR     NUC          INT-SMR
    EP     X    W2 QE-PK  INELA  Q-ELA  ELAST   TOTAL  MODEL
   3.163  0.639  5.91    0.74   -9.22    0.34    0.00   -8.88 3.820E-01

  10.589 29.889  8.89    0.72   -4.08    0.32    0.00   -3.76  0.863
   3.155  0.637  5.94    0.75   -9.12    0.34    0.00   -8.78 3.886E-01

  10.589 29.889  8.86    0.72   -4.00    0.32    0.00   -3.67  0.861
   3.147  0.635  5.98    0.76   -9.02    0.34    0.00   -8.68 3.954E-01

  10.589 29.889  8.84    0.73   -3.91    0.32    0.00   -3.58  0.858
   3.139  0.632  6.02    0.76   -8.91    0.34    0.00   -8.57 4.022E-01

  10.589 29.889  8.82    0.74   -3.81    0.33    0.00   -3.49  0.855
   3.131  0.630  6.06    0.77   -8.80    0.35    0.00   -8.45 4.090E-01

  10.589 29.889  8.80    0.74   -3.74    0.33    0.00   -3.41  0.853
   3.123  0.628  6.09    0.78   -8.70    0.35    0.00   -8.36 4.160E-01

  10.589 29.889  8.77    0.75   -3.65    0.33    0.00   -3.32  0.851
   3.115  0.626  6.13    0.78   -8.60    0.35    0.00   -8.25 4.230E-01

  10.589 29.889  8.75    0.75   -3.53    0.33    0.00   -3.20  0.848
   3.107  0.623  6.17    0.79   -8.46    0.35    0.00   -8.11 4.301E-01

  10.589 29.889  8.73    0.76   -3.48    0.33    0.00   -3.15  0.846
   3.099  0.621  6.21    0.80   -8.39    0.35    0.00   -8.04 4.372E-01

  10.589 29.889  8.71    0.77   -3.40    0.33    0.00   -3.06  0.844
   3.091  0.619  6.24    0.80   -8.29    0.35    0.00   -7.93 4.444E-01

  10.589 29.889  8.68    0.77   -3.31    0.33    0.00   -2.98  0.843
   3.083  0.617  6.28    0.81   -8.19    0.35    0.00   -7.83 4.517E-01

  10.589 29.889  8.66    0.78   -3.22    0.34    0.00   -2.89  0.841
   3.075  0.614  6.32    0.82   -8.08    0.36    0.00   -7.72 4.591E-01

  10.589 29.889  8.64    0.79   -3.14    0.34    0.00   -2.80  0.839
   3.067  0.612  6.36    0.82   -7.97    0.36    0.00   -7.62 4.665E-01

  10.589 29.889  8.62    0.79   -3.06    0.34    0.00   -2.72  0.837
   3.059  0.610  6.39    0.83   -7.87    0.36    0.00   -7.51 4.740E-01

  10.589 29.889  8.59    0.80   -2.97    0.34    0.00   -2.62  0.836
   3.051  0.608  6.43    0.84   -7.76    0.36    0.00   -7.40 4.816E-01

  10.589 29.889  8.57    0.81   -2.89    0.34    0.00   -2.54  0.834
   3.043  0.605  6.47    0.85   -7.66    0.36    0.00   -7.30 4.892E-01

  10.589 29.889  8.55    0.82   -2.80    0.35    0.00   -2.45  0.833
   3.035  0.603  6.51    0.85   -7.56    0.37    0.00   -7.19 4.970E-01

  10.589 29.889  8.53    0.82   -2.71    0.35    0.00   -2.36  0.832
   3.027  0.601  6.54    0.86   -7.45    0.37    0.00   -7.08 5.047E-01

  10.589 29.889  8.50    0.83   -2.61    0.35    0.00   -2.26  0.830
   3.019  0.599  6.58    0.87   -7.33    0.37    0.00   -6.96 5.126E-01

  10.589 29.889  8.48    0.84   -2.54    0.35    0.00   -2.19  0.829
   3.011  0.596  6.62    0.88   -7.24    0.38    0.00   -6.87 5.205E-01

  10.589 29.889  8.46    0.85   -2.46    0.35    0.00   -2.10  0.825
   3.003  0.594  6.66    0.89   -7.14    0.38    0.00   -6.76 5.285E-01

  10.589 29.889  8.44    0.85   -2.37    0.36    0.00   -2.01  0.827
   2.995  0.592  6.69    0.89   -7.04    0.38    0.00   -6.65 5.366E-01

  10.589 29.889  8.41    0.86   -2.28    0.36    0.00   -1.92  0.826
   2.987  0.590  6.73    0.90   -6.92    0.38    0.00   -6.54 5.447E-01

  10.589 29.889  8.39    0.87   -2.19    0.36    0.00   -1.83  0.825
   2.979  0.588  6.77    0.91   -6.82    0.39    0.00   -6.43 5.529E-01

  10.589 29.889  8.37    0.88   -2.10    0.37    0.00   -1.73  0.824
   2.971  0.585  6.81    0.92   -6.71    0.39    0.00   -6.32 5.612E-01

  10.589 29.889  8.35    0.89   -2.02    0.37    0.00   -1.65  0.823
   2.963  0.583  6.84    0.93   -6.61    0.39    0.00   -6.22 5.695E-01

  10.589 29.969  9.14    0.67   -4.93    0.32    0.00   -4.61  0.897
   3.227  0.661  5.56    0.70  -10.16    0.34    0.00   -9.82 3.192E-01

  10.589 29.969  9.11    0.67   -4.85    0.32    0.00   -4.53  0.893
   3.219  0.659  5.60    0.70  -10.06    0.34    0.00   -9.72 3.251E-01

  10.589 29.969  9.09    0.68   -4.77    0.32    0.00   -4.45  0.889
   3.211  0.657  5.63    0.71   -9.96    0.34    0.00   -9.62 3.312E-01

  10.589 29.969  9.07    0.68   -4.68    0.32    0.00   -4.36  0.886
   3.203  0.654  5.67    0.71   -9.86    0.34    0.00   -9.52 3.373E-01

  10.589 29.969  9.05    0.69   -4.60    0.32    0.00   -4.28  0.882
   3.195  0.652  5.71    0.72   -9.75    0.34    0.00   -9.41 3.434E-01

  10.589 29.969  9.02    0.69   -4.51    0.32    0.00   -4.19  0.878
   3.187  0.650  5.75    0.72   -9.65    0.34    0.00   -9.30 3.497E-01

  10.589 29.969  9.00    0.70   -4.43    0.32    0.00   -4.11  0.875
   3.179  0.647  5.78    0.73   -9.55    0.34    0.00   -9.20 3.560E-01

  10.589 29.969  8.98    0.70   -4.34    0.32    0.00   -4.02  0.872
   3.171  0.645  5.82    0.74   -9.44    0.34    0.00   -9.10 3.624E-01

  10.589 29.969  8.96    0.71   -4.25    0.32    0.00   -3.93  0.869
   3.163  0.643  5.86    0.74   -9.33    0.34    0.00   -8.99 3.688E-01

  10.589 29.969  8.93    0.71   -4.17    0.32    0.00   -3.85  0.867
   3.155  0.640  5.90    0.75   -9.23    0.34    0.00   -8.89 3.753E-01

  10.589 29.969  8.91    0.72   -4.09    0.32    0.00   -3.77  0.863
   3.147  0.638  5.93    0.75   -9.13    0.34    0.00   -8.79 3.819E-01

  10.589 29.969  8.89    0.73   -4.01    0.32    0.00   -3.68  0.861
   3.139  0.636  5.97    0.76   -9.03    0.34    0.00   -8.68 3.886E-01

  10.589 29.969  8.87    0.73   -3.92    0.33    0.00   -3.59  0.858
   3.131  0.633  6.01    0.76   -8.92    0.35    0.00   -8.58 3.953E-01

  10.589 29.969  8.84    0.74   -3.82    0.33    0.00   -3.49  0.856
   3.123  0.631  6.05    0.77   -8.80    0.35    0.00   -8.46 4.021E-01

  10.589 29.969  8.82    0.74   -3.75    0.33    0.00   -3.42  0.853
   3.115  0.629  6.09    0.78   -8.71    0.35    0.00   -8.37 4.090E-01

  10.589 29.969  8.80    0.75   -3.66    0.33    0.00   -3.33  0.851
   3.107  0.627  6.12    0.78   -8.61    0.35    0.00   -8.26 4.159E-01

  10.589 29.969  8.77    0.76   -3.55    0.33    0.00   -3.22  0.848
   3.099  0.624  6.16    0.79   -8.47    0.35    0.00   -8.12 4.229E-01

  10.589 29.969  8.75    0.76   -3.49    0.33    0.00   -3.16  0.846
   3.091  0.622  6.20    0.80   -8.40    0.35    0.00   -8.05 4.300E-01

  10.589 29.969  8.73    0.77   -3.40    0.33    0.00   -3.07  0.845
   3.083  0.620  6.24    0.80   -8.30    0.35    0.00   -7.94 4.371E-01

  10.589 29.969  8.71    0.77   -3.32    0.34    0.00   -2.99  0.843
   3.075  0.617  6.27    0.81   -8.19    0.36    0.00   -7.84 4.444E-01

  10.589 29.969  8.68    0.78   -3.24    0.34    0.00   -2.90  0.841
   3.067  0.615  6.31    0.82   -8.09    0.36    0.00   -7.73 4.516E-01

  10.589 29.969  8.66    0.79   -3.15    0.34    0.00   -2.81  0.839
   3.059  0.613  6.35    0.83   -7.98    0.36    0.00   -7.62 4.590E-01

  10.589 29.969  8.64    0.80   -3.06    0.34    0.00   -2.72  0.837
   3.051  0.611  6.39    0.83   -7.88    0.36    0.00   -7.52 4.664E-01

  10.589 29.969  8.62    0.80   -2.98    0.34    0.00   -2.64  0.836
   3.043  0.608  6.42    0.84   -7.78    0.36    0.00   -7.41 4.739E-01

  10.589 29.969  8.59    0.81   -2.89    0.34    0.00   -2.55  0.834
   3.035  0.606  6.46    0.85   -7.67    0.37    0.00   -7.30 4.815E-01

  10.589 29.969  8.57    0.82   -2.81    0.35    0.00   -2.46  0.833
   3.027  0.604  6.50    0.86   -7.56    0.37    0.00   -7.20 4.891E-01

  10.589 29.969  8.55    0.83   -2.72    0.35    0.00   -2.37  0.831
   3.019  0.602  6.54    0.86   -7.46    0.37    0.00   -7.09 4.968E-01

  10.589 29.969  8.53    0.83   -2.62    0.35    0.00   -2.27  0.830
   3.011  0.600  6.58    0.87   -7.34    0.37    0.00   -6.97 5.046E-01

  10.589 29.969  8.50    0.84   -2.54    0.35    0.00   -2.18  0.829
   3.003  0.597  6.61    0.88   -7.24    0.38    0.00   -6.86 5.124E-01

  10.589 29.969  8.48    0.85   -2.46    0.36    0.00   -2.11  0.825
   2.995  0.595  6.65    0.89   -7.15    0.38    0.00   -6.77 5.204E-01

  10.589 29.969  8.46    0.86   -2.38    0.36    0.00   -2.02  0.827
   2.987  0.593  6.69    0.90   -7.04    0.38    0.00   -6.66 5.283E-01

  10.589 29.969  8.44    0.86   -2.28    0.36    0.00   -1.92  0.826
   2.979  0.591  6.73    0.90   -6.93    0.38    0.00   -6.54 5.364E-01

  10.589 29.969  8.41    0.87   -2.20    0.37    0.00   -1.83  0.824
   2.971  0.588  6.76    0.91   -6.82    0.39    0.00   -6.44 5.445E-01

  10.589 29.969  8.39    0.88   -2.11    0.37    0.00   -1.74  0.824
   2.963  0.586  6.80    0.92   -6.71    0.39    0.00   -6.32 5.527E-01

  10.589 30.049  9.19    0.66   -5.04    0.32    0.00   -4.71  0.902
   3.227  0.665  5.51    0.70  -10.28    0.34    0.00   -9.94 3.075E-01

  10.589 30.049  9.16    0.67   -4.95    0.32    0.00   -4.62  0.898
   3.219  0.662  5.55    0.70  -10.17    0.34    0.00   -9.83 3.133E-01

  10.589 30.049  9.14    0.67   -4.87    0.32    0.00   -4.54  0.894
   3.211  0.660  5.59    0.71  -10.07    0.34    0.00   -9.73 3.192E-01

  10.589 30.049  9.12    0.68   -4.78    0.32    0.00   -4.46  0.890
   3.203  0.658  5.62    0.71   -9.97    0.34    0.00   -9.63 3.252E-01

  10.589 30.049  9.09    0.68   -4.70    0.32    0.00   -4.38  0.886
   3.195  0.655  5.66    0.72   -9.87    0.34    0.00   -9.53 3.312E-01

  10.589 30.049  9.07    0.69   -4.61    0.32    0.00   -4.29  0.882
   3.187  0.653  5.70    0.72   -9.76    0.34    0.00   -9.42 3.373E-01

  10.589 30.049  9.05    0.69   -4.53    0.32    0.00   -4.20  0.879
   3.179  0.651  5.74    0.73   -9.66    0.34    0.00   -9.32 3.435E-01

  10.589 30.049  9.03    0.70   -4.44    0.32    0.00   -4.12  0.876
   3.171  0.648  5.78    0.73   -9.56    0.34    0.00   -9.21 3.497E-01

  10.589 30.049  9.00    0.70   -4.35    0.32    0.00   -4.03  0.873
   3.163  0.646  5.81    0.74   -9.45    0.34    0.00   -9.11 3.560E-01

  10.589 30.049  8.98    0.71   -4.27    0.32    0.00   -3.94  0.870
   3.155  0.644  5.85    0.74   -9.34    0.34    0.00   -9.00 3.624E-01

  10.589 30.049  8.96    0.72   -4.18    0.32    0.00   -3.86  0.867
   3.147  0.641  5.89    0.75   -9.24    0.34    0.00   -8.90 3.689E-01

  10.589 30.049  8.93    0.72   -4.10    0.32    0.00   -3.78  0.864
   3.139  0.639  5.93    0.75   -9.14    0.34    0.00   -8.79 3.754E-01

  10.589 30.049  8.91    0.73   -4.02    0.33    0.00   -3.69  0.861
   3.131  0.637  5.96    0.76   -9.04    0.35    0.00   -8.69 3.820E-01

  10.589 30.049  8.89    0.73   -3.93    0.33    0.00   -3.60  0.858
   3.123  0.634  6.00    0.77   -8.93    0.35    0.00   -8.59 3.886E-01

  10.589 30.049  8.87    0.74   -3.83    0.33    0.00   -3.50  0.856
   3.115  0.632  6.04    0.77   -8.82    0.35    0.00   -8.47 3.953E-01

  10.589 30.049  8.84    0.75   -3.76    0.33    0.00   -3.43  0.853
   3.107  0.630  6.08    0.78   -8.72    0.35    0.00   -8.37 4.021E-01

  10.589 30.049  8.82    0.75   -3.67    0.33    0.00   -3.34  0.851
   3.099  0.628  6.12    0.79   -8.62    0.35    0.00   -8.27 4.090E-01

  10.589 30.049  8.80    0.76   -3.59    0.33    0.00   -3.26  0.849
   3.091  0.625  6.15    0.79   -8.51    0.35    0.00   -8.16 4.159E-01

  10.589 30.049  8.78    0.76   -3.50    0.33    0.00   -3.17  0.847
   3.083  0.623  6.19    0.80   -8.41    0.35    0.00   -8.06 4.229E-01

  10.589 30.049  8.75    0.77   -3.41    0.33    0.00   -3.08  0.845
   3.075  0.621  6.23    0.80   -8.30    0.35    0.00   -7.95 4.300E-01

  10.589 30.049  8.73    0.78   -3.33    0.34    0.00   -2.99  0.843
   3.067  0.618  6.27    0.81   -8.20    0.36    0.00   -7.84 4.371E-01

  10.589 30.049  8.71    0.78   -3.25    0.34    0.00   -2.91  0.841
   3.059  0.616  6.30    0.82   -8.10    0.36    0.00   -7.74 4.444E-01

  10.589 30.049  8.68    0.79   -3.16    0.34    0.00   -2.82  0.839
   3.051  0.614  6.34    0.83   -7.99    0.36    0.00   -7.63 4.516E-01

  10.589 30.049  8.66    0.80   -3.07    0.34    0.00   -2.73  0.837
   3.043  0.612  6.38    0.83   -7.89    0.36    0.00   -7.52 4.590E-01

  10.589 30.049  8.64    0.81   -2.99    0.34    0.00   -2.65  0.836
   3.035  0.609  6.42    0.84   -7.79    0.36    0.00   -7.42 4.664E-01

  10.589 30.049  8.62    0.81   -2.90    0.35    0.00   -2.55  0.834
   3.027  0.607  6.46    0.85   -7.68    0.37    0.00   -7.31 4.739E-01

  10.589 30.049  8.59    0.82   -2.82    0.35    0.00   -2.47  0.833
   3.019  0.605  6.49    0.86   -7.57    0.37    0.00   -7.20 4.815E-01

  10.589 30.049  8.57    0.83   -2.73    0.35    0.00   -2.38  0.831
   3.011  0.603  6.53    0.87   -7.47    0.37    0.00   -7.10 4.891E-01

  10.589 30.049  8.55    0.84   -2.63    0.35    0.00   -2.27  0.830
   3.003  0.600  6.57    0.87   -7.35    0.37    0.00   -6.97 4.968E-01

  10.589 30.049  8.52    0.84   -2.54    0.36    0.00   -2.19  0.829
   2.995  0.598  6.61    0.88   -7.24    0.38    0.00   -6.87 5.046E-01

  10.589 30.049  8.50    0.85   -2.47    0.36    0.00   -2.11  0.825
   2.987  0.596  6.64    0.89   -7.15    0.38    0.00   -6.77 5.124E-01

  10.589 30.049  8.48    0.86   -2.38    0.36    0.00   -2.02  0.827
   2.979  0.594  6.68    0.90   -7.05    0.38    0.00   -6.66 5.203E-01

  10.589 30.049  8.46    0.87   -2.29    0.36    0.00   -1.93  0.825
   2.971  0.592  6.72    0.91   -6.93    0.39    0.00   -6.55 5.283E-01

  10.589 30.049  8.43    0.88   -2.20    0.37    0.00   -1.84  0.824
   2.963  0.589  6.76    0.92   -6.83    0.39    0.00   -6.44 5.363E-01

  10.589 30.129  9.23    0.66   -5.14    0.32    0.00   -4.81  0.907
   3.227  0.668  5.46    0.69  -10.40    0.34    0.00  -10.06 2.962E-01

  10.589 30.129  9.21    0.67   -5.05    0.32    0.00   -4.73  0.903
   3.219  0.666  5.50    0.70  -10.30    0.34    0.00   -9.95 3.019E-01

  10.589 30.129  9.19    0.67   -4.96    0.32    0.00   -4.64  0.898
   3.211  0.664  5.54    0.70  -10.18    0.34    0.00   -9.84 3.077E-01

  10.589 30.129  9.16    0.68   -4.88    0.32    0.00   -4.56  0.894
   3.203  0.661  5.58    0.71  -10.09    0.34    0.00   -9.74 3.135E-01

  10.589 30.129  9.14    0.68   -4.79    0.32    0.00   -4.47  0.890
   3.195  0.659  5.61    0.71   -9.98    0.34    0.00   -9.64 3.194E-01

  10.589 30.129  9.12    0.69   -4.71    0.32    0.00   -4.39  0.886
   3.187  0.656  5.65    0.72   -9.88    0.34    0.00   -9.54 3.253E-01

  10.589 30.129  9.10    0.69   -4.62    0.32    0.00   -4.30  0.883
   3.179  0.654  5.69    0.72   -9.77    0.34    0.00   -9.43 3.314E-01

  10.589 30.129  9.07    0.70   -4.54    0.32    0.00   -4.22  0.879
   3.171  0.652  5.73    0.73   -9.67    0.34    0.00   -9.33 3.375E-01

  10.589 30.129  9.05    0.70   -4.45    0.32    0.00   -4.13  0.876
   3.163  0.649  5.77    0.73   -9.57    0.34    0.00   -9.22 3.436E-01

  10.589 30.129  9.03    0.71   -4.36    0.32    0.00   -4.04  0.873
   3.155  0.647  5.80    0.74   -9.46    0.34    0.00   -9.12 3.499E-01

  10.589 30.129  9.00    0.71   -4.28    0.32    0.00   -3.95  0.870
   3.147  0.645  5.84    0.74   -9.35    0.34    0.00   -9.01 3.562E-01

  10.589 30.129  8.98    0.72   -4.19    0.33    0.00   -3.87  0.867
   3.139  0.642  5.88    0.75   -9.25    0.34    0.00   -8.91 3.625E-01

  10.589 30.129  8.96    0.72   -4.11    0.33    0.00   -3.78  0.864
   3.131  0.640  5.92    0.76   -9.15    0.35    0.00   -8.80 3.690E-01

  10.589 30.129  8.94    0.73   -4.03    0.33    0.00   -3.70  0.861
   3.123  0.638  5.96    0.76   -9.05    0.35    0.00   -8.70 3.755E-01

  10.589 30.129  8.91    0.73   -3.94    0.33    0.00   -3.61  0.859
   3.115  0.635  5.99    0.77   -8.94    0.35    0.00   -8.59 3.821E-01

  10.589 30.129  8.89    0.74   -3.84    0.33    0.00   -3.52  0.856
   3.107  0.633  6.03    0.77   -8.83    0.35    0.00   -8.48 3.887E-01

  10.589 30.129  8.87    0.75   -3.77    0.33    0.00   -3.44  0.854
   3.099  0.631  6.07    0.78   -8.73    0.35    0.00   -8.38 3.954E-01

  10.589 30.129  8.84    0.75   -3.68    0.33    0.00   -3.35  0.851
   3.091  0.629  6.11    0.79   -8.63    0.35    0.00   -8.28 4.022E-01

  10.589 30.129  8.82    0.76   -3.60    0.33    0.00   -3.27  0.849
   3.083  0.626  6.14    0.79   -8.52    0.35    0.00   -8.17 4.091E-01

  10.589 30.129  8.80    0.76   -3.47    0.33    0.00   -3.14  0.847
   3.075  0.624  6.18    0.80   -8.38    0.35    0.00   -8.03 4.160E-01

  10.589 30.129  8.78    0.77   -3.42    0.34    0.00   -3.09  0.845
   3.067  0.622  6.22    0.81   -8.31    0.36    0.00   -7.95 4.230E-01

  10.589 30.129  8.75    0.78   -3.34    0.34    0.00   -3.00  0.843
   3.059  0.619  6.26    0.82   -8.21    0.36    0.00   -7.85 4.301E-01

  10.589 30.129  8.73    0.79   -3.25    0.34    0.00   -2.92  0.841
   3.051  0.617  6.30    0.82   -8.11    0.36    0.00   -7.75 4.372E-01

  10.589 30.129  8.71    0.79   -3.17    0.34    0.00   -2.83  0.839
   3.043  0.615  6.33    0.83   -8.00    0.36    0.00   -7.63 4.444E-01

  10.589 30.129  8.68    0.80   -3.08    0.34    0.00   -2.74  0.837
   3.035  0.613  6.37    0.84   -7.89    0.36    0.00   -7.53 4.517E-01

  10.589 30.129  8.66    0.81   -3.00    0.34    0.00   -2.65  0.836
   3.027  0.610  6.41    0.84   -7.79    0.37    0.00   -7.43 4.591E-01

  10.589 30.129  8.64    0.82   -2.90    0.35    0.00   -2.56  0.834
   3.019  0.608  6.45    0.85   -7.68    0.37    0.00   -7.31 4.665E-01

  10.589 30.129  8.61    0.82   -2.82    0.35    0.00   -2.47  0.833
   3.011  0.606  6.49    0.86   -7.58    0.37    0.00   -7.21 4.740E-01

  10.589 30.129  8.59    0.83   -2.74    0.35    0.00   -2.38  0.831
   3.003  0.604  6.52    0.87   -7.47    0.37    0.00   -7.10 4.815E-01

  10.589 30.129  8.57    0.84   -2.64    0.35    0.00   -2.28  0.830
   2.995  0.601  6.56    0.88   -7.35    0.38    0.00   -6.98 4.891E-01

  10.589 30.129  8.55    0.85   -2.55    0.36    0.00   -2.19  0.829
   2.987  0.599  6.60    0.88   -7.25    0.38    0.00   -6.87 4.968E-01

  10.589 30.129  8.52    0.85   -2.48    0.36    0.00   -2.12  0.825
   2.979  0.597  6.64    0.89   -7.16    0.38    0.00   -6.78 5.046E-01

  10.589 30.129  8.50    0.86   -2.39    0.36    0.00   -2.03  0.823
   2.971  0.595  6.68    0.90   -7.05    0.38    0.00   -6.67 5.124E-01

  10.589 30.129  8.48    0.87   -2.30    0.37    0.00   -1.93  0.825
   2.963  0.592  6.71    0.91   -6.94    0.39    0.00   -6.55 5.203E-01

  10.589 30.209  9.28    0.66   -5.23    0.33    0.00   -4.90  0.914
   3.227  0.672  5.41    0.69  -10.51    0.35    0.00  -10.16 2.853E-01

  10.589 30.209  9.26    0.66   -5.16    0.33    0.00   -4.83  0.908
   3.219  0.669  5.45    0.69  -10.42    0.34    0.00  -10.07 2.908E-01

  10.589 30.209  9.23    0.67   -5.07    0.32    0.00   -4.74  0.903
   3.211  0.667  5.49    0.70  -10.31    0.34    0.00   -9.96 2.964E-01

  10.589 30.209  9.21    0.67   -4.97    0.32    0.00   -4.65  0.899
   3.203  0.665  5.53    0.70  -10.20    0.34    0.00   -9.85 3.021E-01

  10.589 30.209  9.19    0.68   -4.89    0.32    0.00   -4.57  0.895
   3.195  0.662  5.57    0.71  -10.09    0.34    0.00   -9.75 3.079E-01

  10.589 30.209  9.17    0.68   -4.80    0.32    0.00   -4.48  0.891
   3.187  0.660  5.60    0.71   -9.99    0.34    0.00   -9.65 3.137E-01

  10.589 30.209  9.14    0.69   -4.72    0.32    0.00   -4.40  0.887
   3.179  0.658  5.64    0.72   -9.89    0.34    0.00   -9.55 3.196E-01

  10.589 30.209  9.12    0.69   -4.64    0.32    0.00   -4.31  0.883
   3.171  0.655  5.68    0.72   -9.79    0.34    0.00   -9.44 3.255E-01

  10.589 30.209  9.10    0.70   -4.55    0.32    0.00   -4.23  0.880
   3.163  0.653  5.72    0.73   -9.68    0.34    0.00   -9.34 3.316E-01

  10.589 30.209  9.07    0.70   -4.46    0.32    0.00   -4.14  0.877
   3.155  0.650  5.76    0.73   -9.58    0.34    0.00   -9.23 3.377E-01

  10.589 30.209  9.05    0.71   -4.38    0.33    0.00   -4.05  0.873
   3.147  0.648  5.79    0.74   -9.47    0.34    0.00   -9.13 3.438E-01

  10.589 30.209  9.03    0.71   -4.29    0.33    0.00   -3.96  0.870
   3.139  0.646  5.83    0.75   -9.36    0.35    0.00   -9.02 3.501E-01

  10.589 30.209  9.00    0.72   -4.20    0.33    0.00   -3.88  0.867
   3.131  0.643  5.87    0.75   -9.26    0.35    0.00   -8.91 3.564E-01

  10.589 30.209  8.98    0.72   -4.12    0.33    0.00   -3.79  0.864
   3.123  0.641  5.91    0.76   -9.16    0.35    0.00   -8.81 3.627E-01

  10.589 30.209  8.96    0.73   -4.04    0.33    0.00   -3.71  0.861
   3.115  0.639  5.95    0.76   -9.06    0.35    0.00   -8.71 3.692E-01

  10.589 30.209  8.94    0.74   -3.96    0.33    0.00   -3.63  0.859
   3.107  0.636  5.99    0.77   -8.96    0.35    0.00   -8.61 3.757E-01

  10.589 30.209  8.91    0.74   -3.87    0.33    0.00   -3.54  0.856
   3.099  0.634  6.02    0.78   -8.85    0.35    0.00   -8.50 3.823E-01

  10.589 30.209  8.89    0.75   -3.78    0.33    0.00   -3.44  0.854
   3.091  0.632  6.06    0.78   -8.74    0.35    0.00   -8.39 3.889E-01

  10.589 30.209  8.87    0.76   -3.69    0.33    0.00   -3.36  0.851
   3.083  0.629  6.10    0.79   -8.64    0.35    0.00   -8.28 3.956E-01

  10.589 30.209  8.84    0.76   -3.61    0.33    0.00   -3.27  0.849
   3.075  0.627  6.14    0.79   -8.53    0.35    0.00   -8.18 4.024E-01

  10.589 30.209  8.82    0.77   -3.48    0.34    0.00   -3.15  0.847
   3.067  0.625  6.18    0.80   -8.39    0.36    0.00   -8.04 4.093E-01

  10.589 30.209  8.80    0.77   -3.43    0.34    0.00   -3.10  0.845
   3.059  0.623  6.21    0.81   -8.32    0.36    0.00   -7.96 4.162E-01

  10.589 30.209  8.77    0.78   -3.35    0.34    0.00   -3.01  0.843
   3.051  0.620  6.25    0.82   -8.22    0.36    0.00   -7.86 4.232E-01

  10.589 30.209  8.75    0.79   -3.26    0.34    0.00   -2.92  0.841
   3.043  0.618  6.29    0.82   -8.11    0.36    0.00   -7.75 4.303E-01

  10.589 30.209  8.73    0.80   -3.17    0.34    0.00   -2.83  0.839
   3.035  0.616  6.33    0.83   -8.01    0.36    0.00   -7.64 4.374E-01

  10.589 30.209  8.71    0.80   -3.09    0.34    0.00   -2.75  0.837
   3.027  0.613  6.37    0.84   -7.90    0.36    0.00   -7.54 4.446E-01

  10.589 30.209  8.68    0.81   -3.01    0.35    0.00   -2.66  0.836
   3.019  0.611  6.40    0.85   -7.80    0.37    0.00   -7.43 4.519E-01

  10.589 30.209  8.66    0.82   -2.91    0.35    0.00   -2.56  0.834
   3.011  0.609  6.44    0.85   -7.68    0.37    0.00   -7.31 4.592E-01

  10.589 30.209  8.64    0.82   -2.83    0.35    0.00   -2.48  0.833
   3.003  0.607  6.48    0.86   -7.58    0.37    0.00   -7.21 4.666E-01

  10.589 30.209  8.61    0.83   -2.74    0.35    0.00   -2.39  0.831
   2.995  0.604  6.52    0.87   -7.48    0.37    0.00   -7.10 4.741E-01

  10.589 30.209  8.59    0.84   -2.64    0.36    0.00   -2.29  0.830
   2.987  0.602  6.56    0.88   -7.36    0.38    0.00   -6.98 4.816E-01

  10.589 30.209  8.57    0.85   -2.56    0.36    0.00   -2.20  0.829
   2.979  0.600  6.59    0.89   -7.25    0.38    0.00   -6.87 4.893E-01

  10.589 30.209  8.54    0.86   -2.48    0.36    0.00   -2.12  0.825
   2.971  0.598  6.63    0.90   -7.16    0.38    0.00   -6.78 4.970E-01

  10.589 30.209  8.52    0.86   -2.40    0.36    0.00   -2.03  0.823
   2.963  0.595  6.67    0.90   -7.05    0.38    0.00   -6.67 5.047E-01

  10.589 30.289  9.33    0.66   -5.33    0.33    0.00   -5.00  0.918
   3.227  0.675  5.37    0.69  -10.62    0.35    0.00  -10.28 2.746E-01

  10.589 30.289  9.31    0.66   -5.24    0.33    0.00   -4.92  0.914
   3.219  0.673  5.40    0.69  -10.52    0.35    0.00  -10.17 2.800E-01

  10.589 30.289  9.28    0.66   -5.17    0.33    0.00   -4.84  0.908
   3.211  0.670  5.44    0.70  -10.43    0.35    0.00  -10.08 2.855E-01

  10.589 30.289  9.26    0.67   -5.08    0.33    0.00   -4.75  0.904
   3.203  0.668  5.48    0.70  -10.32    0.35    0.00   -9.97 2.911E-01

